"lab","consensus_id","mixture","polarity","mz","chrom_peak_id","peakCount","maxIntensity","baselineIntensity","signalToNoiseRatio","peakWidth","peakProminence","left_boundary","right_boundary","areaUnderTic","xicFwhm","gaussianSimilarity.gaussian_similarity","gaussianSimilarity.gaussian_residuals"
"afekta",2561,"2_2",1,496.33975275977,"CP163871",21,50365.28515625,305.535430908203,NA,5.99271200756317,162.580478535218,442.534976785825,448.527688793388,207860.934173584,2.17278567774883,0.976980033633872,5.64503112261486
"afekta",2562,"2_2",1,497.342518038825,"CP163872",17,14172.51171875,343.403649902344,NA,7.19015748880491,33.1549802918855,440.737811473549,447.927968962354,60122.3348083496,2.11950458595675,0.979954081109021,5.08796020814069
"afekta",2571,"2_2",1,601.472492201412,"CP164769",18,7868.08227539062,905.608836364746,11.1828294897628,6.58716752444548,7.23566978991978,501.850130172348,508.437297696794,40432.7864379883,2.15847117565175,0.917605335898379,4.55333656703042
"afekta",2553,"2_2",1,425.214642314316,"CP164828",21,10514.8238525391,584.002197265625,6.99124697454373,5.98652010353851,10.8274450201048,513.825587015786,519.812107119324,48020.3936767578,1.99443768126957,0.870103914410323,4.40843993098097
"afekta",2556,"2_2",1,444.337379330788,"CP164852",24,3936.26922607422,335.187321472168,NA,8.98052616973234,10.0760224855922,525.797988661692,534.778514831424,31385.8087158203,5.03675855517452,0.799495815139708,4.2078799030074
"afekta",2575,"2_2",1,644.494159928119,"CP164940",26,14242.6181640625,981.430717468262,8.78500780170119,6.58718451908203,10.4582333632366,501.251667449969,507.838851969051,76874.2872924805,2.15295037148672,0.905111381448308,4.81431694019739
"afekta",2576,"2_2",1,656.531296876616,"CP166004",22,4655.83215332031,722.359576416016,NA,3.59088888888664,5.2683278020916,592.83168193474,596.422570823627,19999.5276794434,2.70974931954697,0.899424035192107,4.2038322479001
"afekta",2567,"2_2",1,568.476891988323,"CP166123",17,5062.36474609375,846.423071289063,NA,6.58211111110666,4.13597008762412,594.627570823614,601.20968193472,32782.4039611816,4.18409795542323,0.936011555166999,4.50880268491789
"afekta",2594,"2_2",1,284.295206036165,"CP166841",25,64801.96875,2685.972265625,6.86032837740265,7.18188888888665,17.763446339912,580.862681934707,588.044570823594,310688.442932129,2.09579428728114,0.964325719359307,5.72097285810387
"afekta",2593,"2_2",1,282.279583871697,"CP167754",43,831375.0625,8034.80361328125,9.500705217727,9.57601648963578,98.0182649295398,546.150818284218,555.726834773853,4560485.46490479,2.30036642520292,0.876161124743885,6.77539654960717
"afekta",2598,"2_2",1,326.377985485316,"CP167792",20,38877.89453125,429.932542419434,NA,9.58990519518323,36.6141601104954,460.516265937064,470.106171132247,273385.670532227,2.96212324213002,0.941130286905246,5.4972950847277
"afekta",2557,"2_2",1,452.394730590937,"CP168223",23,94264.0625,2916.63209228516,2.68607791728044,9.57596729482134,21.6124075186225,549.742240412604,559.318207707425,788280.891845703,3.69224829762675,0.964865053494112,5.95721259465429
"afekta",2566,"2_2",1,556.442148741307,"CP168467",26,35006.296875,3375.88088989258,13.6980824513923,4.19168020166933,8.54985644740542,504.245617495124,508.437297696794,128902.339782715,1.95950745041904,0.984014969364657,5.44875925952747
"afekta",2569,"2_2",1,584.47154395348,"CP168499",18,7982.15875244141,2876.94962005615,3.41537059814932,1.19699999999989,1.585822006249,574.280570823594,575.477570823594,14774.7423706055,1.05509771146239,NA,NA
"afekta",1780,"2_3",0,176.960262438811,"CP491950",14,2649.55010986328,485.276077270508,NA,3.59022222220667,4.23913928745559,21.988663547022,25.5788857692287,8491.61181640625,1.50421954146779,0.959820056456465,4.12732583519825
"afekta",1792,"2_3",0,130.966507081084,"CP492030",14,7892.54376220703,487.09842376709,NA,5.38600000000667,12.4149256262629,20.791663547022,26.1776635470287,30360.822845459,1.89555782328859,0.96610861421758,4.66449502445062
"afekta",1778,"2_3",0,174.956110932286,"CP492110",17,68697.2802734375,1527.54143066406,9.23741090055803,6.58299999997334,38.5542117138787,20.1928857692554,26.7758857692287,267770.527374268,2.02825992909429,0.95693737399161,5.7287950054168
"afekta",1784,"2_3",0,219.845427538258,"CP493106",11,8821.1904296875,367.148574829102,NA,2.39855128855723,20.4901132299915,25.5788857692287,27.9774370577859,17669.8891296387,1.15020992721329,0.992760533259994,5.17859723971219
"afekta",1796,"2_3",0,393.017686087255,"CP494011",16,9744.09008789062,342.395832061768,NA,7.83306444400836,14.6110450711518,34.610009784265,42.4430742282733,68225.4590454102,4.18912343941732,0.850793433988215,4.6022553613314
"afekta",1795,"2_3",0,392.949280799141,"CP494350",11,8956.59790039062,406.070739746094,NA,4.81944412953595,19.4978289006664,42.4430742282733,47.2625183578093,35158.6014862061,2.40062233414076,0.917865750370062,4.54487463239468
"afekta",1787,"2_3",0,115.040171911827,"CP494359",27,16200.0209350586,406.570022583008,NA,7.22980453045341,26.2222424270247,38.2254955451113,45.4553000755647,78381.5994873047,2.46598507558227,0.966031473964813,5.07940720019159
"afekta",1775,"2_3",0,159.029834203049,"CP494486",29,48866.5161132812,421.840435791016,32.3635253883172,6.62771815459766,95.9523797598809,38.827581920967,45.4553000755647,238121.146270752,2.57030167404393,0.983496588740299,5.78586370612518
"afekta",1791,"2_3",0,129.019366274162,"CP494531",24,129463.815429688,356.721394348145,NA,9.03661194788379,305.589438513608,40.0327592423793,49.0693711902631,426450.222061157,1.79101736919726,0.850461792276995,5.87334035413907
"afekta",1789,"2_3",0,272.1125315633,"CP499013",14,2501.61145019531,276.710261535645,NA,7.1509153722119,7.41074761354867,215.425370047151,222.576285419363,15384.0659637451,2.51338147413705,0.153222641577492,3.81263022432281
"afekta",1781,"2_3",0,187.097940185174,"CP500040",22,4083.61486816406,486.708006286621,NA,7.73037716204416,6.31566418845873,244.013120908781,251.743498070825,28214.4907226562,4.11623835054061,0.853547495689878,4.2059011789195
"afekta",1786,"2_3",0,242.176490091051,"CP500506",9,7061.91381835938,542.163891601562,NA,3.58374537311659,11.9945305951628,313.676692598387,317.260437971504,25311.275604248,1.9603640649305,0.975013606763196,4.68060414225227
"afekta",1793,"2_3",0,355.157959855377,"CP502231",14,9033.431640625,907.359384155273,NA,4.7877777777735,7.81194975901058,572.545756200779,577.333533978553,35572.3316955566,1.80208140554896,0.962760005669168,4.78129724452641
"afekta",102,"2_3",1,214.917565698627,"CP169049",8,19203.2014770508,605.922491455078,NA,2.99200000002,29.7875025336981,20.7512690712927,23.7432690713127,51350.344543457,1.45691697671699,0.972614309003519,5.08824804307371
"afekta",104,"2_3",1,230.889807546803,"CP169118",14,53755.3764648438,447.502584838867,NA,3.59022222220667,113.419689866468,20.7512690712927,24.3414912934994,153937.678314209,1.57984792047008,0.992191387671789,5.70674138643404
"afekta",105,"2_3",1,241.990221912851,"CP170694",16,4224.11706542969,428.901298522949,NA,4.14408176847009,7.8499027165767,27.3269487720509,31.471030540521,19526.2173156738,3.33432048871311,0.765643049736178,3.99932394623056
"afekta",107,"2_3",1,256.959761513005,"CP170824",20,95484.947265625,445.780157470703,NA,5.32833499304608,201.514385016255,27.3269487720509,32.655283765097,522627.555969238,3.31642732468147,0.882679452819077,5.57882133583483
"afekta",78,"2_3",1,117.057539960738,"CP174842",18,4719.21600341797,1773.87201080322,3.93138014619622,8.3469734237207,1.54379971176692,175.198242410619,183.54521583434,51253.1265869141,7.03536217126327,0.20081223143105,3.97127316974565
"afekta",95,"2_3",1,143.072330073037,"CP175292",18,3822.96151733398,707.911524963379,3.17855674794348,7.15389404105909,3.93388675483452,175.198242410619,182.352136451678,29834.0424499512,4.21746984284744,0.765736294466035,4.03443468988411
"afekta",83,"2_3",1,463.233216221237,"CP177630",10,4390.79501342773,300.117874145508,NA,4.21018746072085,13.3379570736959,227.248767867781,231.458955328502,15925.8134765625,1.98517667398988,0.962060406312092,4.31858566533962
"afekta",110,"2_3",1,327.005499016276,"CP179586",11,4211.77752685547,496.087791442871,NA,2.39858134019897,4.67972554236643,381.415916621878,383.814497962077,13152.2470092773,1.82098854877967,0.933948854619789,4.07742474310183
"afekta",109,"2_3",1,304.299018353664,"CP179827",12,2607.45904541016,270.411827087402,NA,4.19581758903371,8.16684894960609,407.798024456376,411.99384204541,10232.9256591797,1.7516323652705,0.6315240653025,3.76818370955129
"afekta",80,"2_3",1,396.332510911179,"CP180220",19,8578.69735717773,359.313635253906,NA,4.79555729123405,21.4198177397956,453.940693939217,458.736251230451,37775.1249389648,2.67980295712658,0.917550676939011,4.52166920569669
"afekta",86,"2_3",1,473.344713941612,"CP180775",21,3911.18719482422,342.917541503906,10.8014821593801,4.78949002504896,7.38721579915882,507.252230991769,512.041721016818,15472.3470458984,2.1310792943666,0.91073235772814,4.13615276851195
"afekta",92,"2_3",1,601.471100158537,"CP180966",20,7056.7353515625,1078.54111480713,5.87169896252693,4.78976698814387,4.44653144242547,502.462464003625,507.252230991769,34099.9317626953,2.67927830537326,0.944326053277263,4.56696649609856
"afekta",94,"2_3",1,644.495529011378,"CP181377",26,14319.3173828125,1147.47877502441,12.1147112647462,4.79029539040198,9.87626164089218,501.863406497634,506.653701888036,69194.5846862793,2.46218910700514,0.976117192946631,4.95378069413551
"afekta",91,"2_3",1,600.466457877892,"CP182155",19,10750.9018554688,574.429702758789,2.40418524009026,7.78780999023178,16.8931614885502,495.273165582709,503.060975572941,75754.6369018555,2.90229961936018,0.744411775574843,4.55342772809443
"afekta",103,"2_3",1,228.232079824031,"CP182162",20,13007.3095703125,393.723022460938,4.56805869117116,8.98023341695574,18.1875779542375,484.497325734521,493.477559151477,89918.9560546875,2.50030671233026,0.924160562177023,4.79994737895628
"afekta",106,"2_3",1,256.263465368675,"CP182939",22,122063.6328125,1694.99782714844,4.57249492850776,7.18238062518367,70.6784868749455,535.984057509482,543.166438134666,626479.429168701,2.22472338782075,0.971110619751367,6.07600548318794
"afekta",108,"2_3",1,282.279399111222,"CP184049",41,815624.5625,7956.95227050781,8.52486959838393,10.7716949290618,85.4395716679921,546.158478061844,556.930172990905,4820215.48840332,2.35067149947474,0.932251086058924,6.82752638318009
"afekta",79,"2_3",1,363.310521889685,"CP184181",25,17942.1574707031,1101.39357910156,4.49655093485466,7.18486386122072,13.5777041438297,501.264914896601,508.449778757822,97468.842590332,2.47620368466153,0.947793978311855,5.01560368161396
"afekta",81,"2_3",1,424.363410898265,"CP184392",21,41087.55078125,7893.11175537109,7.77652075122594,8.3813759396707,4.01633791337473,505.456027453495,513.837403393165,272578.724121094,2.19584475199036,0.97232297129195,5.58664025080846
"afekta",82,"2_3",1,452.394555676599,"CP184425",23,93277.59375,2647.63527526855,3.00111143845779,8.37771298650375,28.2932310087904,549.749422739827,558.127135726331,723331.943725586,3.83937265813211,0.964071632155034,6.0028136450605
"afekta",84,"2_3",1,468.389149852729,"CP184454",17,33658.3125,7621.7638671875,7.82137369661779,5.98712825623312,3.20926043201129,506.054592760585,512.041721016818,179328.771972656,2.46475296850724,0.968577473616612,5.42494066641901
"afekta",85,"2_3",1,469.393237419476,"CP184459",18,9767.89697265625,3061.13731689453,6.05810842037599,4.19071694625734,1.86379468708233,506.653701888036,510.844418834294,52895.5365600586,3.72418208227685,0.737721918994853,4.32285487054022
"afekta",87,"2_3",1,482.404918991811,"CP184490",21,110509.40625,2759.41015625,3.77945021098486,8.9792940886316,37.212430728226,524.611127876015,533.590421964646,754548.375366211,3.1209236245877,0.953587381428259,5.89491406912224
"afekta",88,"2_3",1,496.420780335187,"CP184526",26,78184.375,2954.8440246582,3.81140042993909,8.97592488919793,22.521782712083,548.552450815108,557.528375704306,603272.432861328,3.66653793174078,0.932847405567188,5.66302470413924
"afekta",90,"2_3",1,556.44123278083,"CP184606",22,23325.126953125,3456.1734954834,6.64191520028419,5.98696917395398,5.37447595235577,503.660054281561,509.647023455515,122883.83807373,2.3348985315879,0.959554877517887,5.13772379480556
"afekta",1845,"2_4",0,618.081127124333,"CP507707",5,3789.90380859375,407.541748046875,NA,4.77273867956058,6.17514544268233,200.553581069624,205.326319749185,8877.67660522461,1.23579866396778,0.979606319394799,4.55585256109557
"afekta",1844,"2_4",0,575.081378113423,"CP507850",6,1771.18481445312,494.606201171875,NA,5.37209730084587,2.00830216821714,198.165460992912,203.537558293758,6517.05911254883,2.0267458355631,0.918385852553067,3.74874888701707
"afekta",1847,"2_4",0,187.097165492166,"CP508459",20,4951.70031738281,293.476008605957,NA,7.7340790039602,15.1449737952771,243.427457395819,251.161536399779,32539.8212127686,3.17309929285756,0.866259807808591,4.23091558860556
"afekta",1854,"2_4",0,367.05674538903,"CP508676",21,15841.7894287109,798.670104980469,NA,7.70883240046624,15.8057457299033,254.129996961765,261.838829362231,96983.8190917969,2.7064331790645,0.986252859834243,5.22967656359297
"afekta",1849,"2_4",0,215.128176928723,"CP509598",10,1866.08029174805,346.67061920166,NA,4.1799628264589,4.32539884044107,302.358427218494,306.538390044953,7203.19616699219,2.06021253348507,0.783563524639868,3.57892562242949
"afekta",1850,"2_4",0,242.175462938525,"CP509735",8,7258.02026367188,610.198980712891,NA,2.98623896368184,7.82863050517235,313.703093949643,316.689332913325,21816.3994750977,1.71361342424831,0.978059146609611,4.77755388400586
"afekta",1848,"2_4",0,193.086676582945,"CP509912",8,1735.97399902344,487.736561584473,NA,5.97976720456711,1.71810979362153,339.994565597412,345.97433280198,7328.97482299805,2.51280264390334,0.529719705477804,3.43038634638699
"afekta",1853,"2_4",0,293.175648718298,"CP510144",13,8191.88537597656,719.09306640625,NA,5.98004205324423,7.08056863820255,367.511184550052,373.491226603296,32512.6591949463,2.19218020230863,0.941029749791719,4.56393417706846
"afekta",1843,"2_4",0,541.333999187981,"CP511535",34,537590.6875,1398.55358276367,92.5227014073895,8.38368966885963,302.26167753699,442.909601724767,451.293291393627,2400847.38153076,2.45220090539141,0.946779891519538,6.71146691918061
"afekta",138,"2_4",1,168.065317053863,"CP186097",13,18880.2856445312,338.874298095703,NA,5.35412057965484,44.9179071044068,24.3360724001449,29.6901929797997,83489.3209228516,2.44381052990522,0.973152360093763,5.13666908991783
"afekta",140,"2_4",1,186.221467143321,"CP192735",21,67110.5278320312,353.278472900391,NA,8.49082858470433,117.57436041195,251.361797195344,259.852625780049,233341.775680542,1.92969069162373,0.902641242128962,5.66852244446184
"afekta",142,"2_4",1,202.21608833988,"CP194586",6,1028.34936523438,287.284286499023,NA,4.81019741543651,2.30356768563661,321.358003657985,326.168201073422,3487.15725708008,2.04861306382895,0.937216297131926,3.4779778173056
"afekta",147,"2_4",1,288.254338530033,"CP194987",13,2550.49261474609,250.212982177734,NA,6.60722074420136,8.92500255266646,355.009182244844,361.616402989045,11015.2390594482,2.22206828262762,0.642668486179819,4.00245611222681
"afekta",113,"2_4",1,330.999638457187,"CP195273",11,1136.72778320312,281.820343017578,NA,2.39897238351443,3.0299286469845,381.426428809867,383.825401193381,3075.74649047852,0.938994730936315,0.648933218214139,3.17180665497374
"afekta",111,"2_4",1,327.008139894452,"CP195284",14,3431.05841064453,299.628773498535,NA,5.99871772457595,9.16110113518745,379.02631537011,385.025033094686,14875.7453308105,2.00467252069564,0.952034333758192,4.24025548733337
"afekta",148,"2_4",1,304.299554213327,"CP195597",11,2959.17614746094,345.146881103516,NA,5.39421081509056,7.38231059807748,408.410294133273,413.804504948364,13775.6852722168,2.87727965602193,0.759056202294584,3.91063678409004
"afekta",124,"2_4",1,518.321737122388,"CP197317",22,90715.3046875,503.333711242676,NA,4.19598095731698,155.11285634841,443.169998361165,447.365979318482,434459.51739502,2.90799428841058,0.753488873326391,5.26869778357464
"afekta",115,"2_4",1,365.136001387849,"CP197582",24,12423.15625,840.485583496094,NA,9.58685837972223,11.7790028081775,464.749993303538,474.33685168326,106467.011688232,2.84165042257047,0.663438948541021,4.74772743035422
"afekta",134,"2_4",1,645.497355661367,"CP197943",19,5969.39111328125,342.352899169922,NA,6.5855730465106,13.1305315027222,501.278162343232,507.863735389743,33785.0744934082,3.29323626163495,0.909586446588394,4.42969912795522
"afekta",116,"2_4",1,403.232249472634,"CP198248",14,10502.1170654297,573.574005126953,NA,4.78779347837087,11.6987277920475,513.849219770545,518.637013248916,40741.0998840332,2.02093503559115,0.961358365712629,4.7098020327688
"afekta",135,"2_4",1,658.50741744553,"CP198418",21,9671.12475585938,767.587280273438,3.71489432874524,7.18141885162697,7.69044653248751,518.637013248916,525.818432100543,63197.7226867676,2.18445041699817,0.823187054303611,4.51088585248996
"afekta",136,"2_4",1,672.524200558658,"CP198787",15,8091.47637939453,2075.65960998535,9.04034455858192,4.18829747783263,2.69322540395076,549.75660506705,553.944902544883,33371.8832092285,2.30269620796082,0.879144646047254,4.35232796923706
"afekta",117,"2_4",1,125.9863330495,"CP198988",22,72398.9299316406,3935.99000244141,12.7293948811823,5.98399999998,15.2609375131463,18.3520724001649,24.3360724001449,319684.905151367,2.01221197841926,0.982246120189536,5.85954246388779
"afekta",143,"2_4",1,228.232397750132,"CP199157",20,15707.0810546875,424.450128173828,NA,7.18300730674105,29.6054497136564,484.514193625723,491.697200932464,77578.4183654785,2.35865316852141,0.986372145104853,5.29589282605671
"afekta",121,"2_4",1,496.341322041831,"CP199188",35,6323575.58496094,5152.76586608887,273.170432498535,11.3883643244543,965.425879404121,441.372223664383,452.760587988838,24935839.5692444,2.24087787835202,0.806781895790152,7.60430732146057
"afekta",137,"2_4",1,728.588034463741,"CP200090",13,2388.40679931641,320.984997558594,NA,5.98399999997991,5.97825661606298,626.356301843563,632.340301843543,12332.8809814453,1.57846015730058,0.637841616502487,3.82616385652711
"afekta",144,"2_4",1,256.263580932024,"CP200281",20,129134.908691406,2059.88400878906,4.44208447470554,7.18134440517542,57.6490424273284,535.993147464808,543.174491869984,653368.458709717,2.260831417497,0.973684829395838,6.18716347728519
"afekta",114,"2_4",1,338.342057186528,"CP200385",23,14839.6109619141,442.584362792969,7.8367298123402,6.58499999999992,27.5403156124605,620.967968510223,627.552968510223,66030.241394043,1.65634948983609,0.913500200812188,4.77833365895456
"afekta",128,"2_4",1,585.47609772936,"CP200612",16,9899.44116210938,686.506912231445,NA,7.18025121949563,10.4365107554483,544.969291262489,552.149542481985,81148.0798034668,4.26209008205933,0.853541224307199,4.62094035748131
"afekta",129,"2_4",1,600.468250324129,"CP200926",20,16188.8857421875,3337.79624633789,6.71142089728497,5.98671060762814,3.7524597638188,502.475549211222,508.46225981885,93195.4563598633,2.79610965392749,0.975460998930864,5.03178459789962
"afekta",145,"2_4",1,282.279422244765,"CP201481",40,847224.264892578,9732.47890014649,14.1875208426927,10.1716881209105,70.8326634085384,546.16613783947,556.33782596038,4775311.61819458,2.35949026004187,0.973474883462589,6.96308065494487
"afekta",118,"2_4",1,443.333325917366,"CP201888",18,10673.6232910156,640.093099975586,NA,7.78126887193616,12.2642395383167,525.818432100543,533.599700972479,84416.9844055176,4.20312109228087,0.804823997894499,4.48075081196953
"afekta",120,"2_4",1,468.389234653827,"CP201949",23,52854.1796875,2102.86737060547,3.80405577935592,8.98426527019132,19.1444269843914,499.477994548658,508.46225981885,376396.313415527,2.70947868173999,0.978589474770372,5.72306624490815
"afekta",123,"2_4",1,512.415243309764,"CP202070",17,30955.904296875,5133.19614257812,8.23168038461914,5.98601758169565,4.80899998545635,504.870480295031,510.856497876726,160909.167419434,2.51271570249997,0.975758142945457,5.40240111045123
"afekta",126,"2_4",1,556.442173147971,"CP202158",22,28737.296875,3369.69387359619,17.6039441959129,5.38811088161776,6.1005650386799,503.672986629384,509.061097511001,129441.989715576,2.10855627407562,0.97889063023186,5.37815437111934
"afekta",130,"2_4",1,614.482671974132,"CP202213",15,6086.10754394531,1544.62897949219,7.37269654858295,4.78771319160614,1.90992746757855,534.198074620006,538.985787811612,32441.4534912109,3.65119255352238,0.672533672569771,4.10632700759009
"afekta",1877,"2_5",0,130.966225278516,"CP514815",20,9090.83294677734,518.940725708008,7.25252100858641,6.59327949743274,15.9574198735871,21.9731958090072,28.56647530644,47824.7855834961,2.05614516271181,0.697231270507761,4.53428830299272
"afekta",1867,"2_5",0,190.006856147275,"CP514841",9,17226.3786621094,551.113940429688,NA,2.99711115382486,26.6757070692045,24.9651958090006,27.9623069628254,42387.8520812988,1.28689529024669,0.90425929296067,4.7167415769656
"afekta",1859,"2_5",0,579.076861534816,"CP516376",15,11715.4340820312,302.719297790527,NA,5.4281959118098,33.9224898828476,31.583185827908,37.0113817397178,45208.1156005859,2.0476643865852,0.913027937577946,4.67350217692925
"afekta",1858,"2_5",0,569.076495851575,"CP516941",7,8588.93481445312,328.986468505859,NA,4.22071004816473,19.7601127375006,40.629102487633,44.8498125357977,29017.251373291,1.79121613229042,0.944801354841308,4.64950509893191
"afekta",1862,"2_5",0,592.061352082043,"CP517523",8,1855.79153442383,229.795053863525,NA,3.01268072595682,6.93803403079002,58.1088548901272,61.121535616084,5653.32916259766,1.87412318378908,0.884355589371268,3.70750335318215
"afekta",1860,"2_5",0,587.147558080184,"CP518424",10,5794.6982421875,449.99171295166,NA,4.81061172901317,7.6684247023135,114.092095449646,118.902707178659,27692.721862793,3.11880235529733,0.836005550102726,4.28098494023209
"afekta",1861,"2_5",0,588.149535202025,"CP519049",11,3452.57312011719,627.056564331055,NA,3.00672248410361,2.89259801640925,114.693414990647,117.70013747475,10529.5743560791,1.78233316526705,0.908346471859853,3.95951174466146
"afekta",1881,"2_5",0,373.091502601533,"CP519545",13,10230.1767578125,386.080267333984,NA,5.41168342107343,22.6335941044615,117.70013747475,123.111820895824,57670.5464324951,3.62396441053573,0.916167934567552,4.61678860272548
"afekta",1857,"2_5",0,446.138203288576,"CP520551",22,4113.37483215332,295.060639953613,NA,5.98691831540705,8.99062166404537,185.052934970184,191.039853285591,24640.2851715088,1.68315589420101,0.517686400467989,3.92585177552342
"afekta",1866,"2_5",0,187.097644313144,"CP521265",19,4325.92694091797,314.033743286133,NA,8.33006850092048,10.5371536181662,243.43729293712,251.767361438041,27723.4296569824,2.21278964874787,0.622420266990362,4.10651497254355
"afekta",1870,"2_5",0,220.07993861201,"CP521921",10,4469.52130126953,363.713865661621,NA,5.37281491419611,10.528047708776,277.895447004415,283.268261918611,18817.0827331543,2.21631605597969,0.799304290684454,4.1283832295286
"afekta",1869,"2_5",0,193.087138710113,"CP522756",9,2278.36206054688,496.696563720703,NA,5.38072526044311,3.27496005325279,341.211851902422,346.592577162865,11768.6782226562,2.16751531572538,0.958003922110069,3.96572463789474
"afekta",189,"2_5",1,230.890133445552,"CP202715",12,77436.899017334,634.381851196289,NA,2.99199999998666,107.538357050294,21.3386535068038,24.3306535067904,184886.919616699,1.31425109696814,0.995026198553503,5.96914036987893
"afekta",196,"2_5",1,292.073058072417,"CP205478",22,5677.08050537109,758.126657104492,3.69645323457509,10.0734493946144,6.38414915778086,33.2360670617178,43.3095164563322,60922.2281799316,7.31504471155863,0.370416759060174,4.19759841187299
"afekta",194,"2_5",1,265.100768944684,"CP205581",9,4849.150390625,318.668664550781,NA,5.33361166539122,13.0508803341178,39.1613068637783,44.4949185291695,19583.812286377,1.71357031039499,0.452240042903183,4.11408771791311
"afekta",171,"2_5",1,571.095115079436,"CP205608",9,23403.720703125,455.143322753906,NA,4.14889421886668,40.068950894118,40.9387907081656,45.0876849270323,85586.9609985352,2.20509554487941,0.977831987571085,5.26799205060726
"afekta",152,"2_5",1,396.089925888794,"CP208028",10,3074.61767578125,339.968397521973,NA,4.16113661725736,8.03026379843964,123.417758359115,127.578894976372,12812.8847045898,2.66771978178313,0.854588314783826,3.97483424102245
"afekta",163,"2_5",1,476.306471321412,"CP209631",17,18289.4324951172,241.40046081543,NA,4.79592176379776,71.4463075936409,211.019447895674,215.815369659472,65384.8939056396,1.85422423763947,0.980736013859022,5.21425496044223
"afekta",180,"2_5",1,652.411285494987,"CP209845",8,4973.4375,235.184188842773,NA,6.0227506501962,19.5613280301286,230.834767955514,236.85751860571,18689.2819824219,2.35161993803445,0.877675362474345,4.16030582323777
"afekta",156,"2_5",1,430.118382141018,"CP209895",10,3338.10458374023,269.904342651367,NA,6.0300010552875,9.75973151972548,235.652155156173,241.68215621146,14226.1875610352,1.71623147447494,0.897352888898541,4.12214065562757
"afekta",169,"2_5",1,135.044019136415,"CP209978",25,28244.611328125,603.023187255859,18.710852264657,5.97994182954943,38.9453364183463,197.255204981717,203.235146811266,125765.226303101,2.42849858777598,0.974139966483563,5.3366221552673
"afekta",191,"2_5",1,239.090915348881,"CP210545",12,4482.31890869141,304.403751373291,NA,4.24907475915015,10.7017880277569,255.598495780848,259.847570539998,16090.1819229126,1.78998336565888,0.966143274054795,4.42948275086198
"afekta",190,"2_5",1,233.074404602408,"CP210621",18,6578.02339172363,291.108097839355,NA,4.24990023089248,19.5919885483572,261.062082369098,265.311982599991,22895.2200164795,1.51304486587668,0.869248824135629,4.27016545012924
"afekta",197,"2_5",1,299.114025522148,"CP212138",32,369813.75,615.10818939209,NA,9.01856817802974,524.770486277579,319.557753612258,328.576321790288,1344496.54319763,1.96969977906485,0.879372376620866,6.35953204594012
"afekta",192,"2_5",1,251.121719525506,"CP213132",13,6929.47915649414,316.903527832031,NA,5.397471261806,19.3172588578135,397.629421122573,403.026892384379,22688.5101928711,1.36323352408289,0.914530195419132,4.39499138205522
"afekta",195,"2_5",1,284.331598899219,"CP214495",25,4843.97100830078,711.9513671875,NA,11.9899929260675,2.70251908539112,442.58811454617,454.578107472237,65536.2964477539,6.38786960543962,0.412260882208339,3.98202357488679
"afekta",175,"2_5",1,619.435618416347,"CP214770",12,1941.26226806641,337.349208068848,NA,6.58243415897084,4.38081195281202,518.049649878532,524.632084037503,10305.344543457,1.98504258885191,0.96956058393274,4.04889051096704
"afekta",153,"2_5",1,400.310722701501,"CP214901",19,4020.46606445312,362.208560180664,NA,5.98472148291728,9.58321695026347,527.025727836087,533.010449319004,20300.5926513672,2.81053093821265,0.941631896119513,4.321388180926
"afekta",185,"2_5",1,716.549911347243,"CP215239",34,9223.73413085938,467.327522277832,8.30030638136344,8.37607659284561,14.5214730652839,546.772080654806,555.148157247652,44735.6609191895,1.51490801043155,0.922110596039636,4.57379845925292
"afekta",188,"2_5",1,228.232134194432,"CP215497",21,14707.8273925781,355.627014160156,5.1242342184565,7.18144171819313,31.0155674178456,485.129652375147,492.31109409334,80233.9166259766,2.21747669574791,0.950278806183112,5.00156196455391
"afekta",177,"2_5",1,629.502472110868,"CP215531",19,6402.83752441406,442.944357299805,NA,7.77725674846317,9.93960458927824,544.379258886051,552.156515634514,48544.5056152344,2.93861039091041,0.867267168721115,4.3419267214787
"afekta",182,"2_5",1,672.525470343069,"CP215667",21,8412.93981933594,1709.29843139648,6.19379005076144,7.17940830725138,3.55669250049406,547.9687489404,555.148157247652,49520.7454223633,2.38663481619017,0.883390121979627,4.53524245712585
"afekta",166,"2_5",1,524.451589286968,"CP216597",18,6434.54870605469,541.143923950195,3.55002212332817,4.78755555554676,7.45568834754927,597.035111797961,601.822667353507,30301.9604187012,3.16133002916195,0.754763248154544,4.17757219587997
"afekta",179,"2_5",1,640.534189101389,"CP216702",15,4537.06195068359,385.301049804688,NA,3.59055555554664,9.42796310766481,628.156778464627,631.747334020174,12359.5074157715,0.914382796492873,0.665926370124328,3.9288200936723
"afekta",151,"2_5",1,338.341511512929,"CP216740",18,13358.9343261719,385.872737121582,5.21316144051583,7.18411111109992,30.8549227037464,620.972667353527,628.156778464627,66602.4836730957,1.9561606133293,0.949591971435621,4.88690974109813
"afekta",193,"2_5",1,256.263548069772,"CP216990",25,118556.653289795,2139.70850219727,5.20125245336679,9.57371769974634,47.4928895621138,536.002237420134,545.575955119881,725398.735137939,2.43167483767718,0.966177890227038,6.09055554172766
