"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection","sample","aligned_rt","decile","factor_global","factor_decile","factor_loess","maxIntensity_global","maxIntensity_decile","maxIntensity_loess","areaUnderTic_global","areaUnderTic_decile","areaUnderTic_loess"
"2.4","hmgu","neg","L-tryptophanamide","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",30,NA,NA,1.29390780973612,NA,NA,NA,NA,NA,NA,NA,NA
"2.4","hmgu","neg","N-acetyl-alpha-D-galactosamine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",30,NA,NA,1.29390780973612,NA,NA,NA,NA,NA,NA,NA,NA
"2.4","hmgu","neg","citraconic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",30,NA,NA,1.29390780973612,NA,NA,NA,NA,NA,NA,NA,NA
"2.4","hmgu","neg","cortisol","[M - H]-","consensus",NA,NA,NA,298.49200000002,4.72157248263029,4.6070527059419,1.86279275717588,4,"consensus","below_detection",30,286.238645735739,6,1.29390780973612,1.45694042864748,0.956709494962889,NA,NA,NA,NA,NA,NA
"2.4","hmgu","neg","creatinine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",30,NA,NA,1.29390780973612,NA,NA,NA,NA,NA,NA,NA,NA
"2.4","hmgu","neg","phloretic acid","[M - H]-","consensus",151.831944853189,NA,9.05981963247223,205.40899999998,6.22863273110465,2.83118690136757,1,4,"consensus","detected",30,188.683476163757,5,1.29390780973612,1.13087519082476,1.36783463002107,11.7225713772565,10.2455252557099,12.3923350350403,196.456539212965,171.702979609144,207.680992113641
"2.5","hmgu","neg","3-hydroxybenzoic acid","[M - H]-","own",NA,NA,NA,205.134,0.0859986857412878,2.57958818103543,1,4,"consensus","below_detection",31,188.434708469541,5,1.26218132958981,1.13428581815275,1.37590264409003,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","5-aminolevulinic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","5-hydroxymethyl-2-furoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","5-oxo-L-proline","[M - H]-","consensus",76.435713872407,1.45200000000001,51.86581332985,38.28499999998,48.3332899125655,3.53252341728444,1,3,"consensus","detected",31,31.8310760232114,1,1.26218132958981,2.50394136161428,2.7000144358012,65.4640612289268,129.868955250377,140.038444715165,96.4757309636207,191.390545469634,206.377530866269
"2.5","hmgu","neg","D-glyceric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","D-ribofuranose","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","N-acetyl-L-valine","[M - H]-","own",NA,NA,NA,131.32999999998,-1.70862463577774,6.37263575468978,2.05401710554374,4,"consensus","below_detection",31,114.310094159373,3,1.26218132958981,1.89208207110977,1.80704132046148,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","N-carbamoyl-beta-alanine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","Phenylglyoxal","[M - H]-","own",1335.39733502879,0.681000000000012,80.2337560752093,166.647,20.6534798326404,4.99871079306246,3.64272974296789,2,"consensus","detected",31,149.391776614123,4,1.26218132958981,1.24206327720987,1.54699737804439,101.269548920992,99.6554020136318,124.121410279002,1685.51358385732,1658.64799032319,2065.856175937
"2.5","hmgu","neg","cis-4-hydroxy-D-proline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","hypoxanthine","[M - H]-","consensus",NA,NA,NA,32.59600000002,24.498042817052,2.13399732750486,1,4,"consensus","below_detection",31,31.3866998617618,1,1.26218132958981,2.50394136161428,2.70609029647082,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","inosine","[M - H]-","consensus",334.558629351571,NA,112.242332165235,37.55800000002,22.3345326385593,6.90262970325966,4.71644982085331,2,"consensus","detected",31,31.7033970028443,1,1.26218132958981,2.50394136161428,2.70176086114386,141.670176048577,281.048218032581,303.25194000754,422.273655620709,837.715189918381,903.89741054001
"2.5","hmgu","neg","oxalic acid","[M - H]-","consensus",163.738606649623,15.384,9.83985395342017,62.523,7.76101916092102,2.07883479249915,1,2,"consensus","detected",31,57.5954371279303,2,1.26218132958981,2.99650912234688,2.37066037576391,12.4196799458974,29.4852121339845,23.3269518706771,206.667812246204,490.644228505962,388.168626767054
"2.5","hmgu","neg","picolinic acid","[M - H]-","own",12231.6343171634,0.741000000000003,3871.94914902042,28.242,170.143276723566,4.8686394298727,22.7283768366201,3,"consensus","detected",31,28.8174964966792,1,1.26218132958981,2.50394136161428,NA,4887.10192501472,9695.13362429945,NA,15438.5404654936,30627.2950868861,NA
"2.5","hmgu","neg","pyridoxal","[M - H]-","consensus",NA,NA,NA,54.50299999998,12.7787181241217,2.93435875719865,1,1,"consensus","below_detection",31,45.6001133149562,2,1.26218132958981,2.99650912234688,2.51486342383963,NA,NA,NA,NA,NA,NA
"2.5","hmgu","neg","xanthurenic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",31,NA,NA,1.26218132958981,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","(S)-2-hydroxybutyric acid","[M - H]-","consensus",NA,NA,NA,70.52599999998,-0.674489597115375,3.01987907804926,1.16075277948807,5,"consensus","below_detection",32,67.6425818877225,2,1.20301803243607,2.23552309217567,2.27045075192866,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","2-oxoglutaric acid","[M - H]-","consensus",241.694044298745,15.789,10.4380190119841,55.03999999998,7.34199979578284,3.09601921620128,1,3,"consensus","detected",32,46.4669613433812,2,1.20301803243607,2.23552309217567,2.50017109184246,12.5571250943274,23.3344325378591,26.0968333898647,290.762293623793,540.312617271174,604.276462626214
"2.6","hmgu","neg","3-methyl-2-oxovaleric acid","[M - H]-","consensus",12.013372767303,0.183000000000007,11.8497542175561,117.069,9.17939129913776,2.67036291841833,1,3,"consensus","detected",32,104.334719806564,3,1.20301803243607,2.18829854989969,1.9191527087576,14.2554680036554,25.9307999709458,22.7414879047345,14.452304069442,26.2888462060936,23.0554968876843
"2.6","hmgu","neg","3-methyladipic acid","[M - H]-","own",533693.910380119,2.02399999997999,184489.310623954,185.826,36804.9293733842,19.0847946853637,5.01210650230646,5,"consensus","detected",32,170.234783150547,4,1.20301803243607,1.71026677854944,1.43591336714426,221943.967472317,315525.938957638,264910.667220166,642043.397988605,912758.964837262,766338.219878306
"2.6","hmgu","neg","4-hydroxy-4-methyloxan-2-one","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","4-hydroxyphenylpyruvic acid","[M - H]-","consensus",NA,NA,NA,68.616,0.098285518756029,2.94865593565441,1,5,"consensus","below_detection",32,65.4025742991178,2,1.20301803243607,2.23552309217567,2.2937938124117,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","5-aminopentanoic acid","[M - H]-","own",96.0385270912211,1.35100000002001,45.4265218236586,157.58599999998,8.53572872312745,14.4034877233302,3.63449157144274,3,"consensus","detected",32,139.315366786141,4,1.20301803243607,1.71026677854944,1.64219187879928,54.6489249047121,77.6914711400546,74.5990652209104,115.536079899339,164.251502344936,157.713689241048
"2.6","hmgu","neg","5-hydroxymethyluracil","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","esculin","[M - H]-","consensus",NA,NA,NA,166.39900000002,4.44616267078833,35.4392045529949,34.8945872917515,5,"consensus","below_detection",32,149.113651546527,4,1.20301803243607,1.71026677854944,1.56897373711676,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","glyceraldehyde","[M - H]-","consensus",225.624541867293,9.18499999998,27.2384068512004,34.42900000002,25.1591468454926,2.07926000570779,1,5,"consensus","detected",32,31.5210857803865,1,1.20301803243607,2.72219232247056,2.67221488078702,32.7682946168244,74.1481820066672,72.786876116709,271.430392426481,614.193395632082,602.917258248536
"2.6","hmgu","neg","guanine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","indole-3-butyric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","isonicotinic acid","[M - H]-","consensus",644.416918777706,4.22899999998,139.892750638184,47.64700000002,42.1490872262094,5.51782099916801,3.18808634971952,5,"consensus","detected",32,36.9794756533006,2,1.20301803243607,2.23552309217567,2.60799054513559,168.293501624818,312.733474479633,364.838970997394,775.245173696473,1440.60890291625,1680.63323129766
"2.6","hmgu","neg","phenylacetylglycine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.6","hmgu","neg","xanthosine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",32,NA,NA,1.20301803243607,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","3,3-dimethylglutaric acid","[M - H]-","consensus",191.589614945148,14.619,20.6598132856216,195.96400000002,17.8804530139189,2.77936027170267,1,4,"consensus","detected",33,180.052199268177,4,0.878945971153945,1.71537044985078,1.1962572866488,18.1588596521899,35.4392332095899,24.7144521837285,168.396920170973,328.647163975197,229.190472924371
"2.7","hmgu","neg","3,4,5-Trimethoxycinnamic acid","[M - H]-","consensus",281.095720106068,28.02500000004,16.1739179357301,278.18500000002,12.6676997277818,3.50621820794822,1,2,"consensus","detected",33,264.418076424162,6,0.878945971153945,0.729543923782173,0.843043322816756,14.2160000073845,11.7995835537634,13.6353135195034,247.067950695845,205.071674604556,236.975869907788
"2.7","hmgu","neg","3-hydroxyphenylacetic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","3-hydroxypropionic acid","[M - H]-","consensus",NA,NA,NA,16.52599999998,1.66339084174396,2.63372806907682,1,5,"consensus","below_detection",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","4-acetamidobutanoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","4-pyridoxic acid","[M - H]-","consensus",1300.82303668662,44.11400000004,17.6418451036197,48.20599999998,14.5694027006614,3.07244240295836,1,2,"consensus","detected",33,37.5153627153181,2,0.878945971153945,1.73734598307355,1.75684519336312,15.5062286775485,30.6499887247795,30.993990772351,1143.35316727994,2259.97967747704,2285.34469941891
"2.7","hmgu","neg","6-methyladenine","[M - H]-","consensus",NA,NA,NA,81.39700000002,4.11159387632097,2.68151047303763,1,5,"consensus","below_detection",33,78.7779463382043,3,0.878945971153945,1.44704759841544,1.59832263042209,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","LMFA01170001","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","Methyl 3-aminopropanoate","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","N(4)-acetylcytosine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","N-acetyl-L-isoleucine","[M - H]-","consensus",27.1321126127586,0.692999999999984,14.2621599116937,211.797,11.2748463042649,2.98731360742886,1,2,"consensus","detected",33,194.481289176436,5,0.878945971153945,1.02834801852572,1.13291887060312,12.5356679943365,14.6664638850871,16.1578700995171,23.8476610698793,27.9012542437469,30.7384823783231
"2.7","hmgu","neg","N-acetyl-beta-D-mannosamine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","O-propanoyl-L-carnitine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","melatonin","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",33,NA,NA,0.878945971153945,NA,NA,NA,NA,NA,NA,NA,NA
"2.7","hmgu","neg","methyl (R)-lactate","[M - H]-","own",414.275148164266,18.25699999998,61.0689767069949,44.84800000002,58.8320170608262,2.23695964616871,1,5,"consensus","detected",33,34.7071725178685,2,0.878945971153945,1.73734598307355,1.76726713543076,53.6763310391073,106.09794137231,107.925195528658,364.125472428185,719.739264550389,732.134854376414
"2.8","hmgu","neg","2'-deoxycytidine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",34,NA,NA,1.11458736299224,NA,NA,NA,NA,NA,NA,NA,NA
"2.8","hmgu","neg","3-hydroxyisovaleric acid","[M - H]-","own",NA,NA,NA,95.38099999998,4.84803150132507,2.38425082691413,1,4,"consensus","below_detection",34,90.0248345794016,3,1.11458736299224,1.36138983595579,1.99234748190708,NA,NA,NA,NA,NA,NA
"2.8","hmgu","neg","L-isoleucine","[M - H]-","own",2013.18512273628,0.682000000020025,1138.76468481862,219.21499999998,629.706677988358,4.566117444773,1.80115378639007,3,"own","detected",34,201.392807319209,5,1.11458736299224,1.19730914252298,1.09211135720558,1269.25272712068,1363.45336831564,1243.65784547505,2243.87069716584,2410.40495304341,2198.6223366976
"2.8","hmgu","neg","itaconic acid","[M - H]-","own",115.373568269887,0.655999999979997,53.1495947038734,116.112,16.6132100778218,14.1009445690379,2.35045785564131,4,"consensus","detected",34,103.712546928169,3,1.11458736299224,1.36138983595579,1.82314112127372,59.2398666050967,72.3573180150231,96.8992116836636,128.593921216939,157.068403180576,210.342296620912
"2.8","hmgu","neg","thymidine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",34,NA,NA,1.11458736299224,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","(R)-noradrenaline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","(S)-lactic acid","[M - H]-","consensus",72.2068358703917,6.28300000002,11.1586822827952,62.60599999998,8.45565145169402,2.70303083110122,1,2,"consensus","detected",35,57.7089611455589,2,1.22888267915356,2.05179889935001,1.5268163506243,13.7127113795047,22.8953720260357,17.0372585607933,88.7337299176081,148.153906364417,110.246577633759
"2.9","hmgu","neg","3-methylbutanal","[M - H]-","own",12282.929443055,2.01700000001998,4505.66630016505,201.89899999998,2801.62712600377,3.11650961112093,1.60711957303767,4,"consensus","detected",35,185.503062507996,5,1.22888267915356,2.1000926260038,1.81168037661017,5536.93527431872,9462.31657221046,8162.82721956278,15094.2792418355,25795.2895490848,22252.7422392701
"2.9","hmgu","neg","D-leucine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","D-proline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","Gly-Pro","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","N-acetyl-L-methionine","[M - H]-","consensus",NA,NA,NA,137.32999999998,0.27551456056908,30.5321211311668,8.63810867226832,3,"consensus","below_detection",35,119.167512350357,3,1.22888267915356,1.05290810237611,1.67557944919272,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","dihydroorotic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","fumaric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","homogentisic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","nicotinic acid","[M - H]-","own",15805.4297378954,1.43799999996,6149.67752994568,39.70900000002,2688.60752857322,3.97609300554655,2.28583062854157,4,"consensus","detected",35,32.1854446726086,2,1.22888267915356,2.05179889935001,1.47032384582362,7557.23219893008,12617.9015873001,9042.01751640483,19423.0188414782,32429.5633399678,23239.1002371174
"2.9","hmgu","neg","propynoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","ritalinic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","thymine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",35,NA,NA,1.22888267915356,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","neg","vanillin","[M - H]-","consensus",78.0541994325266,3.94300000001999,9.2083041294643,220.944,6.40972713282645,2.79857699663785,1,4,"consensus","detected",35,203.053978432167,5,1.22888267915356,2.1000926260038,1.79823662153382,11.3159254490769,19.3382916002883,16.5587097078238,95.9194537178294,163.921048656879,140.359919884073
"3.1","hmgu","neg","(3S,5R)-fluvastatin","[M - H]-","own",7787303.70437619,1.41199999997997,2523891.2712005,405.63199999998,71561.4102726792,172.575210813578,35.2664751347584,4,"own","detected",36,396.556063239599,8,1.09433883268647,0.840487633477139,1.01680666528069,2761992.22755313,2121299.40168492,2566309.46700041,8521948.84562206,6545132.4616589,7918182.31117469
"3.1","hmgu","neg","2-Methylheptanoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",36,NA,NA,1.09433883268647,NA,NA,NA,NA,NA,NA,NA,NA
"3.1","hmgu","neg","4-phenylbutyric acid","[M - H]-","own",81438.2320318809,0.703999999979999,57513.3936468681,324.43999999998,49641.2712144652,3.51768360156871,1.15850933218061,2,"own","detected",36,313.899538693862,7,1.09433883268647,1.00563340578945,1.17885521313173,62939.1400673511,57837.3899316093,67799.9639255077,89121.0197778184,81897.006639692,96003.8843790141
"3.1","hmgu","neg","L-thyroxine","[M - H]-","consensus",4753682.17277494,1.29499999998001,2339124.16602202,325.14700000002,51203.2975305487,216.962624539912,45.6788393755705,3,"consensus","detected",36,314.646311825137,7,1.09433883268647,1.00563340578945,1.17689271989946,2559794.40935325,2352301.40164113,2752898.20193221,5202138.99991701,4780461.59344826,5594573.94185468
"3.1","hmgu","neg","lithocholic acid","[M - H]-","consensus",1181613.33554349,16.32999999996,5885.00628206749,503.74699999998,266.002732228167,59.3409532121659,21.9007725223601,4,"consensus","detected",36,491.52993650384,10,1.09433883268647,0.783588545819304,0.877521068015139,6440.19090507028,4611.42351470273,5164.21699791566,1293085.35830543,925898.675319221,1036890.59618705
"3.1","hmgu","neg","taurochenodeoxycholic acid","[M - H]-","own",50877359.369878,10.97500000002,8175163.23895016,364.278,16969.3151202097,655.157040281629,481.722923052704,4,"own","detected",36,355.029559303799,8,1.09433883268647,0.840487633477139,1.09111915478047,8946398.59593406,6871123.60399453,8920077.20347567,55677070.0630023,42761791.3743547,55513261.3531235
"3.1","hmgu","neg","taurodeoxycholic acid","[M - H]-","own",50848919.6865212,10.97500000002,7653461.64745171,355.31500000002,15885.9606058027,839.875661938626,481.722318321405,4,"consensus","detected",36,345.93619479342,8,1.09433883268647,0.840487633477139,1.10703657891602,8375480.28528297,6432639.86797474,8472661.99905994,55645947.4131157,42737888.1721933,56291614.0913421
"3.1","hmgu","neg","undecanedioic acid","[M - H]-","own",2069631.78693569,0.716000000040026,987669.210125794,315.33799999998,39091.2952943591,9.58895052972002,25.2654616261279,4,"own","detected",36,304.245411352803,7,1.09433883268647,1.00563340578945,1.20002588862623,1080844.77048943,993233.151572179,1185228.62154997,2264878.43380602,2081290.86262625,2483611.72424659
"3.2","hmgu","neg","cholic acid","[M - H]-","own",6010440.50053844,1.32199999997999,2646790.50169856,367.788,20865.1854820762,203.095533756728,126.842265957247,4,"own","detected",37,358.586000952076,8,1.2220340289571,0.784270607675482,1.19922508618924,3234468.06059607,2075799.99515682,3174097.56752431,7344962.8206799,4713811.82375461,7207871.02729348
"3.2","hmgu","neg","hexadecanedioic acid","[M - H]-","own",3193325.12830768,1.32299999999998,1434780.58609157,432.45,15304.315376624,26.5476789271343,93.7483319642055,4,"own","detected",37,422.568313559862,9,1.2220340289571,0.968127336407418,0.938188605262993,1753350.70029091,1389050.30714191,1346094.79692367,3902351.97231577,3091545.35075139,2995941.24827825
"3.2","hmgu","neg","hexadecanoic acid","[M - H]-","own",52945.1361353133,1.44199999998,23559.6861671009,589.527,9911.61486619381,5.28099194301467,2.37644475629259,3,"consensus","detected",37,NA,NA,1.2220340289571,NA,NA,28790.7382077471,NA,NA,64700.7580251189,NA,NA
"3.2","hmgu","neg","taurocholic acid","[M - H]-","consensus",14884433.2849261,3.42400000001999,2055536.22660644,320.18299999998,12061.1785898304,138.264851284985,170.414354322569,3,"consensus","detected",37,309.393084456102,7,1.2220340289571,1.47594072150678,1.48258095391504,2511935.21666713,3033849.62138082,3047498.8596491,18189283.9759214,21968541.2017733,22067377.2980505
"3.2","hmgu","neg","tauroursodeoxycholic acid","[M - H]-","own",15383350.9591575,1.40500000001998,7475249.53778472,320.90200000002,20416.6880716242,276.952299446333,366.120722384657,4,"own","detected",37,310.155368479439,7,1.2220340289571,1.47594072150678,1.47731332699495,9135009.31011873,11033025.1962412,11043285.7647822,18798978.3514803,22704914.1138509,22726029.3858039
"3.3","hmgu","neg","(S)-lipoic acid","[M - H]-","consensus",105853.932876067,0.721999999980028,51013.1866693197,332.043,4330.63153208847,25.2965463094256,11.7737770450355,3,"consensus","detected",38,321.902773995406,7,1.06295802520644,2.07882760613685,1.5845923802488,54224.8761615074,106047.620725194,80835.1068884137,112518.287450279,220052.077880925,167735.335454784
"3.3","hmgu","neg","2-hydroxyoctanoic acid","[M - H]-","own",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",38,NA,NA,1.06295802520644,NA,NA,NA,NA,NA,NA,NA,NA
"3.3","hmgu","neg","5-phenylpentanoic acid","[M - H]-","consensus",122358.862944325,0.741999999960001,64003.6406958979,352.72000000002,24428.6454160729,5.47419794430061,2.61980005063424,3,"consensus","detected",38,343.293137260553,8,1.06295802520644,1.14778000046692,1.47658191718256,68033.1835201339,73462.0987478223,94506.6184854124,130062.335321805,140441.055767369,180672.884430609
"3.3","hmgu","neg","estriol","[M - H]-","consensus",14994.2423368659,0.689999999999998,11330.1749366346,284.43199999998,6134.93222908285,7.84228350657577,1.84555138188066,2,"consensus","detected",38,271.147914727723,6,1.06295802520644,2.34688002146536,1.80181196988727,12043.5003758886,26590.5611984953,20414.8448217449,15938.2502238617,35189.6877774007,27016.8053219554
"3.3","hmgu","neg","undecanoic acid","[M - H]-","own",87213.7258866313,0.699999999960028,48211.8384772269,464.22700000002,37384.3695589595,9.59554320311327,1.28936888605285,4,"own","detected",38,453.64098849725,9,1.06295802520644,0.873603134764474,0.888034794857012,51247.1606193248,42118.0132264639,42813.7900918036,92704.5298393491,76190.1843290507,77448.8231764503
"1.1","hmgu","pos","5-hydroxy-L-tryptophan","[M + H]+","consensus",30513.0810652861,2.02100000004,9163.2826156592,40.74700000002,1355.46003108642,4.9159749595874,6.7566482453629,5,"consensus","detected",1,35.789521595161,2,2.81625280155273,3.10418826922664,2.85791007405571,25806.1203377697,28444.5544031377,26187.837698712,85932.5500341177,94718.3483008227,87203.6417669596
"1.1","hmgu","pos","D-alpha-aminobutyric acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",1,NA,NA,2.81625280155273,NA,NA,NA,NA,NA,NA,NA,NA
"1.1","hmgu","pos","L-citrulline","[M + H]+","consensus",NA,NA,NA,28.66999999998,2.54316190275807,29.980493933539,17.7690968876895,3,"consensus","below_detection",1,28.2170236286047,1,2.81625280155273,2.51830372913898,NA,NA,NA,NA,NA,NA,NA
"1.1","hmgu","pos","L-citrulline","[M + Na]+","consensus",12144.2094800077,8.49799999998,493.238482138826,28.66999999998,76.3136583597985,12.6670411803825,6.29731887171072,5,"consensus","detected",1,28.2170236286047,1,2.81625280155273,2.51830372913898,NA,1389.08425715709,1242.12430892505,NA,34201.163970715,30582.8080209483,NA
"1.1","hmgu","pos","L-homoserine","[M + H]+","own",6824.23174127286,25.05,33.8923393983059,27.96700000002,13.7879020261911,3.78371125767535,2.18369901986807,3,"consensus","detected",1,27.6904477227224,1,2.81625280155273,2.51830372913898,NA,95.4493957816551,85.3512046959976,NA,19218.7617598048,17185.488242556,NA
"1.1","hmgu","pos","L-homoserine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",1,NA,NA,2.81625280155273,NA,NA,NA,NA,NA,NA,NA,NA
"1.1","hmgu","pos","L-lysine","[M + H]+","consensus",6103.74656585104,0.724000000019998,1462.41590036337,22.29799999998,143.753922694445,8.46568477944129,10.11416028399,4,"consensus","detected",1,NA,NA,2.81625280155273,NA,NA,4118.5328764336,NA,NA,17189.6933660459,NA,NA
"1.1","hmgu","pos","L-lysine","[M + Na]+","consensus",3212.45824772301,1.473,1069.26061897596,23.022,294.778881516896,24.4577188827388,3.54436143700932,3,"consensus","detected",1,NA,NA,2.81625280155273,NA,NA,3011.30821378106,NA,NA,9047.09454002111,NA,NA
