"sample","consensus_id","chrom_peak_id_afekta","chrom_peak_id_icl","chrom_peak_id_cembio","chrom_peak_id_hmgu","idx_afekta","idx_hmgu","idx_icl","idx_cembio","n_labs_matched","afekta_detected","hmgu_detected","icl_detected","cembio_detected"
24,367987,"CP437260","CP481153","CP263433","CP108767","CP437260","CP108767","CP481153","CP263433",4,TRUE,TRUE,TRUE,TRUE
24,367988,"CP437575","CP481602","CP263731","CP108804","CP437575","CP108804","CP481602","CP263731",4,TRUE,TRUE,TRUE,TRUE
24,368000,"CP437244","CP481112","CP263427","CP108706","CP437244","CP108706","CP481112","CP263427",4,TRUE,TRUE,TRUE,TRUE
24,368017,"CP437504","CP481360","CP263674","CP108795","CP437504","CP108795","CP481360","CP263674",4,TRUE,TRUE,TRUE,TRUE
24,368043,"CP437447","CP481295","CP263612","CP108778","CP437447","CP108778","CP481295","CP263612",4,TRUE,TRUE,TRUE,TRUE
24,368067,"CP437417","CP481227","CP263562","CP108768","CP437417","CP108768","CP481227","CP263562",4,TRUE,TRUE,TRUE,TRUE
24,368208,"CP435999","CP480147","CP262548","CP107001","CP435999","CP107001","CP480147","CP262548",4,TRUE,TRUE,TRUE,TRUE
24,368214,"CP435824","CP480145","CP262732","CP107755","CP435824","CP107755","CP480145","CP262732",4,TRUE,TRUE,TRUE,TRUE
24,368232,"CP436076","CP480104","CP262761","CP106961","CP436076","CP106961","CP480104","CP262761",4,TRUE,TRUE,TRUE,TRUE
24,368256,"CP435370","CP480092","CP262666","CP106875","CP435370","CP106875","CP480092","CP262666",4,TRUE,TRUE,TRUE,TRUE
24,368365,"CP437655","CP481154","CP263883","CP108836","CP437655","CP108836","CP481154","CP263883",4,TRUE,TRUE,TRUE,TRUE
24,368471,"CP437053","CP480845","CP263344","CP108336","CP437053","CP108336","CP480845","CP263344",4,TRUE,TRUE,TRUE,TRUE
24,368497,"CP437700","CP481886","CP263843","CP108867","CP437700","CP108867","CP481886","CP263843",4,TRUE,TRUE,TRUE,TRUE
24,368542,"CP436944","CP480695","CP263324","CP108304","CP436944","CP108304","CP480695","CP263324",4,TRUE,TRUE,TRUE,TRUE
24,368653,"CP435157","CP480030","CP262634","CP107508","CP435157","CP107508","CP480030","CP262634",4,TRUE,TRUE,TRUE,TRUE
24,368767,"CP438376","CP481162","CP264010","CP108932","CP438376","CP108932","CP481162","CP264010",4,TRUE,TRUE,TRUE,TRUE
24,368893,"CP437315","CP481538","CP263434","CP108717","CP437315","CP108717","CP481538","CP263434",4,TRUE,TRUE,TRUE,TRUE
24,368995,"CP437527","CP481708","CP263723","CP108827","CP437527","CP108827","CP481708","CP263723",4,TRUE,TRUE,TRUE,TRUE
24,369038,"CP436867","CP480816","CP263309","CP108321","CP436867","CP108321","CP480816","CP263309",4,TRUE,TRUE,TRUE,TRUE
24,369099,"CP437320","CP481324","CP263446","CP108720","CP437320","CP108720","CP481324","CP263446",4,TRUE,TRUE,TRUE,TRUE
24,369166,"CP437379","CP481349","CP263508","CP108721","CP437379","CP108721","CP481349","CP263508",4,TRUE,TRUE,TRUE,TRUE
24,369189,"CP437425","CP481358","CP263560","CP108772","CP437425","CP108772","CP481358","CP263560",4,TRUE,TRUE,TRUE,TRUE
24,369216,"CP437449","CP481913","CP263738","CP108858","CP437449","CP108858","CP481913","CP263738",4,TRUE,TRUE,TRUE,TRUE
24,369217,"CP437095","CP480847","CP263350","CP108344","CP437095","CP108344","CP480847","CP263350",4,TRUE,TRUE,TRUE,TRUE
24,369231,"CP437381","CP481326","CP263547","CP108722","CP437381","CP108722","CP481326","CP263547",4,TRUE,TRUE,TRUE,TRUE
24,369431,"CP437581","CP481540","CP263653","CP108801","CP437581","CP108801","CP481540","CP263653",4,TRUE,TRUE,TRUE,TRUE
24,369446,"CP437561","CP481516","CP263576","CP108786","CP437561","CP108786","CP481516","CP263576",4,TRUE,TRUE,TRUE,TRUE
24,369458,"CP437443","CP481328","CP263548","CP108780","CP437443","CP108780","CP481328","CP263548",4,TRUE,TRUE,TRUE,TRUE
24,369477,"CP437419","CP481188","CP263549","CP108725","CP437419","CP108725","CP481188","CP263549",4,TRUE,TRUE,TRUE,TRUE
24,369579,"CP437588","CP481554","CP263659","CP108815","CP437588","CP108815","CP481554","CP263659",4,TRUE,TRUE,TRUE,TRUE
24,369728,"CP435352","CP479993","CP262716","CP106897","CP435352","CP106897","CP479993","CP262716",4,TRUE,TRUE,TRUE,TRUE
24,369849,"CP435012","CP479383","CP261760","CP107691","CP435012","CP107691","CP479383","CP261760",4,TRUE,TRUE,TRUE,TRUE
24,369907,"CP437461","CP481356","CP263530","CP108781","CP437461","CP108781","CP481356","CP263530",4,TRUE,TRUE,TRUE,TRUE
24,369963,"CP436711","CP480707","CP263158","CP108309","CP436711","CP108309","CP480707","CP263158",4,TRUE,TRUE,TRUE,TRUE
24,369990,"CP436712","CP480614","CP263159","CP108148","CP436712","CP108148","CP480614","CP263159",4,TRUE,TRUE,TRUE,TRUE
24,370081,"CP437264","CP481382","CP263540","CP108732","CP437264","CP108732","CP481382","CP263540",4,TRUE,TRUE,TRUE,TRUE
24,370264,"CP436785","CP480739","CP263238","CP108310","CP436785","CP108310","CP480739","CP263238",4,TRUE,TRUE,TRUE,TRUE
24,370335,"CP436871","CP480697","CP263282","CP108152","CP436871","CP108152","CP480697","CP263282",4,TRUE,TRUE,TRUE,TRUE
24,370440,"CP434859","CP479429","CP261888","CP107009","CP434859","CP107009","CP479429","CP261888",4,TRUE,TRUE,TRUE,TRUE
24,370455,"CP436872","CP480698","CP263242","CP108154","CP436872","CP108154","CP480698","CP263242",4,TRUE,TRUE,TRUE,TRUE
24,370523,"CP436874","CP480684","CP263243","CP108241","CP436874","CP108241","CP480684","CP263243",4,TRUE,TRUE,TRUE,TRUE
24,370550,"CP436948","CP480761","CP263310","CP108242","CP436948","CP108242","CP480761","CP263310",4,TRUE,TRUE,TRUE,TRUE
24,370572,"CP436917","CP480780","CP263244","CP108155","CP436917","CP108155","CP480780","CP263244",4,TRUE,TRUE,TRUE,TRUE
24,370845,"CP436718","CP480655","CP263246","CP108157","CP436718","CP108157","CP480655","CP263246",4,TRUE,TRUE,TRUE,TRUE
24,371363,"CP436803","CP480763","CP263252","CP108253","CP436803","CP108253","CP480763","CP263252",4,TRUE,TRUE,TRUE,TRUE
24,371498,"CP435678","CP480085","CP262849","CP107707","CP435678","CP107707","CP480085","CP262849",4,TRUE,TRUE,TRUE,TRUE
24,371690,"CP436723","CP480660","CP263253","CP108108","CP436723","CP108108","CP480660","CP263253",4,TRUE,TRUE,TRUE,TRUE
24,371755,"CP435177","CP479981","CP262576","CP107021","CP435177","CP107021","CP479981","CP262576",4,TRUE,TRUE,TRUE,TRUE
24,372091,"CP436881","CP480615","CP263161","CP108166","CP436881","CP108166","CP480615","CP263161",4,TRUE,TRUE,TRUE,TRUE
24,372409,"CP437903","CP481860","CP263919","CP108880","CP437903","CP108880","CP481860","CP263919",4,TRUE,TRUE,TRUE,TRUE
24,372422,"CP437812","CP481753","CP263896","CP108855","CP437812","CP108855","CP481753","CP263896",4,TRUE,TRUE,TRUE,TRUE
24,372445,"CP435326","CP479897","CP262746","CP107013","CP435326","CP107013","CP479897","CP262746",4,TRUE,TRUE,TRUE,TRUE
24,372930,"CP436676","CP480702","CP263255","CP108267","CP436676","CP108267","CP480702","CP263255",4,TRUE,TRUE,TRUE,TRUE
24,372974,"CP436730","CP480558","CP263256","CP108112","CP436730","CP108112","CP480558","CP263256",4,TRUE,TRUE,TRUE,TRUE
24,372997,"CP436731","CP480753","CP263257","CP108314","CP436731","CP108314","CP480753","CP263257",4,TRUE,TRUE,TRUE,TRUE
24,373061,"CP435055","CP479977","CP262077","CP106864","CP435055","CP106864","CP479977","CP262077",4,TRUE,TRUE,TRUE,TRUE
24,373098,"CP436820","CP480617","CP263203","CP108270","CP436820","CP108270","CP480617","CP263203",4,TRUE,TRUE,TRUE,TRUE
24,373374,"CP436994","CP480715","CP263204","CP108275","CP436994","CP108275","CP480715","CP263204",4,TRUE,TRUE,TRUE,TRUE
24,358872,"CP437352","CP481334","CP263552","CP108747","CP437352","CP108747","CP481334","CP263552",4,TRUE,TRUE,TRUE,TRUE
24,358889,"CP437353","CP481307","CP263559","CP108748","CP437353","CP108748","CP481307","CP263559",4,TRUE,TRUE,TRUE,TRUE
24,359044,"CP435185","CP479834","CP262484","CP106914","CP435185","CP106914","CP479834","CP262484",4,TRUE,TRUE,TRUE,TRUE
24,359054,"CP436736","CP480673","CP263265","CP108183","CP436736","CP108183","CP480673","CP263265",4,TRUE,TRUE,TRUE,TRUE
24,359272,"CP434893","CP479610","CP262249","CP106915","CP434893","CP106915","CP479610","CP262249",4,TRUE,TRUE,TRUE,TRUE
24,359506,"CP437357","CP481272","CP263491","CP108750","CP437357","CP108750","CP481272","CP263491",4,TRUE,TRUE,TRUE,TRUE
24,359518,"CP437358","CP481273","CP263492","CP108751","CP437358","CP108751","CP481273","CP263492",4,TRUE,TRUE,TRUE,TRUE
24,359672,"CP436828","CP480606","CP263212","CP108194","CP436828","CP108194","CP480606","CP263212",4,TRUE,TRUE,TRUE,TRUE
24,359927,"CP435189","CP479717","CP262489","CP106923","CP435189","CP106923","CP479717","CP262489",4,TRUE,TRUE,TRUE,TRUE
24,360865,"CP435329","CP479848","CP262600","CP106931","CP435329","CP106931","CP479848","CP262600",4,TRUE,TRUE,TRUE,TRUE
24,360876,"CP435266","CP479799","CP262490","CP106932","CP435266","CP106932","CP479799","CP262490",4,TRUE,TRUE,TRUE,TRUE
24,361051,"CP436740","CP480585","CP263215","CP108121","CP436740","CP108121","CP480585","CP263215",4,TRUE,TRUE,TRUE,TRUE
25,375270,"CP442454","CP485806","CP268218","CP110325","CP442454","CP110325","CP485806","CP268218",4,TRUE,TRUE,TRUE,TRUE
25,377310,"CP443356","CP485859","CP268426","CP110308","CP443356","CP110308","CP485859","CP268426",4,TRUE,TRUE,TRUE,TRUE
25,377589,"CP442106","CP485782","CP267835","CP110207","CP442106","CP110207","CP485782","CP267835",4,TRUE,TRUE,TRUE,TRUE
25,378133,"CP443371","CP485877","CP268535","CP110326","CP443371","CP110326","CP485877","CP268535",4,TRUE,TRUE,TRUE,TRUE
25,378321,"CP443288","CP485866","CP268273","CP110252","CP443288","CP110252","CP485866","CP268273",4,TRUE,TRUE,TRUE,TRUE
25,378911,"CP441906","CP484932","CP267353","CP110776","CP441906","CP110776","CP484932","CP267353",4,TRUE,TRUE,TRUE,TRUE
25,379554,"CP442107","CP485794","CP267681","CP110208","CP442107","CP110208","CP485794","CP267681",4,TRUE,TRUE,TRUE,TRUE
25,379743,"CP442265","CP485869","CP267597","CP110253","CP442265","CP110253","CP485869","CP267597",4,TRUE,TRUE,TRUE,TRUE
25,381155,"CP443392","CP485870","CP268486","CP110377","CP443392","CP110377","CP485870","CP268486",4,TRUE,TRUE,TRUE,TRUE
25,381244,"CP443171","CP485798","CP267683","CP110254","CP443171","CP110254","CP485798","CP267683",4,TRUE,TRUE,TRUE,TRUE
25,381266,"CP443325","CP485738","CP268416","CP110309","CP443325","CP110309","CP485738","CP268416",4,TRUE,TRUE,TRUE,TRUE
25,381410,"CP443383","CP485890","CP268482","CP110861","CP443383","CP110861","CP485890","CP268482",4,TRUE,TRUE,TRUE,TRUE
25,381566,"CP442760","CP485833","CP268404","CP110378","CP442760","CP110378","CP485833","CP268404",4,TRUE,TRUE,TRUE,TRUE
25,382244,"CP443349","CP485849","CP268465","CP110327","CP443349","CP110327","CP485849","CP268465",4,TRUE,TRUE,TRUE,TRUE
25,383032,"CP443268","CP485933","CP268405","CP110685","CP443268","CP110685","CP485933","CP268405",4,TRUE,TRUE,TRUE,TRUE
25,383144,"CP442271","CP485853","CP267505","CP110257","CP442271","CP110257","CP485853","CP267505",4,TRUE,TRUE,TRUE,TRUE
25,385076,"CP444717","CP486565","CP268824","CP111970","CP444717","CP111970","CP486565","CP268824",4,TRUE,TRUE,TRUE,TRUE
25,385344,"CP445071","CP486751","CP269035","CP111980","CP445071","CP111980","CP486751","CP269035",4,TRUE,TRUE,TRUE,TRUE
25,386387,"CP445885","CP487165","CP269808","CP112255","CP445885","CP112255","CP487165","CP269808",4,TRUE,TRUE,TRUE,TRUE
25,375448,"CP445630","CP486996","CP269502","CP112037","CP445630","CP112037","CP486996","CP269502",4,TRUE,TRUE,TRUE,TRUE
25,376282,"CP443403","CP486100","CP268488","CP110862","CP443403","CP110862","CP486100","CP268488",4,TRUE,TRUE,TRUE,TRUE
25,376799,"CP443800","CP486212","CP268615","CP111308","CP443800","CP111308","CP486212","CP268615",4,TRUE,TRUE,TRUE,TRUE
25,377036,"CP446237","CP487331","CP270219","CP112346","CP446237","CP112346","CP487331","CP270219",4,TRUE,TRUE,TRUE,TRUE
25,377120,"CP443416","CP485868","CP268364","CP110777","CP443416","CP110777","CP485868","CP268364",4,TRUE,TRUE,TRUE,TRUE
25,377147,"CP443275","CP485821","CP268176","CP110310","CP443275","CP110310","CP485821","CP268176",4,TRUE,TRUE,TRUE,TRUE
25,377153,"CP443331","CP485783","CP268408","CP110311","CP443331","CP110311","CP485783","CP268408",4,TRUE,TRUE,TRUE,TRUE
25,377176,"CP445438","CP486903","CP269320","CP111999","CP445438","CP111999","CP486903","CP269320",4,TRUE,TRUE,TRUE,TRUE
25,377181,"CP442277","CP484757","CP267421","CP110804","CP442277","CP110804","CP484757","CP267421",4,TRUE,TRUE,TRUE,TRUE
25,377219,"CP442658","CP485800","CP268222","CP110330","CP442658","CP110330","CP485800","CP268222",4,TRUE,TRUE,TRUE,TRUE
25,377275,"CP446421","CP487412","CP270280","CP112447","CP446421","CP112447","CP487412","CP270280",4,TRUE,TRUE,TRUE,TRUE
25,377293,"CP446432","CP487453","CP270384","CP112446","CP446432","CP112446","CP487453","CP270384",4,TRUE,TRUE,TRUE,TRUE
25,377395,"CP443029","CP485018","CP268332","CP110259","CP443029","CP110259","CP485018","CP268332",4,TRUE,TRUE,TRUE,TRUE
25,377460,"CP442663","CP485919","CP267701","CP110331","CP442663","CP110331","CP485919","CP267701",4,TRUE,TRUE,TRUE,TRUE
25,377602,"CP442888","CP485320","CP268367","CP110322","CP442888","CP110322","CP485320","CP268367",4,TRUE,TRUE,TRUE,TRUE
25,377747,"CP443033","CP485622","CP268400","CP110323","CP443033","CP110323","CP485622","CP268400",4,TRUE,TRUE,TRUE,TRUE
25,377847,"CP442024","CP485101","CP267359","CP110478","CP442024","CP110478","CP485101","CP267359",4,TRUE,TRUE,TRUE,TRUE
25,377934,"CP442519","CP485664","CP267740","CP110264","CP442519","CP110264","CP485664","CP267740",4,TRUE,TRUE,TRUE,TRUE
25,377963,"CP444211","CP486313","CP268671","CP111568","CP444211","CP111568","CP486313","CP268671",4,TRUE,TRUE,TRUE,TRUE
25,377971,"CP445760","CP487135","CP269702","CP112295","CP445760","CP112295","CP487135","CP269702",4,TRUE,TRUE,TRUE,TRUE
25,377986,"CP445740","CP487035","CP269629","CP112199","CP445740","CP112199","CP487035","CP269629",4,TRUE,TRUE,TRUE,TRUE
25,378020,"CP442124","CP485103","CP267610","CP110265","CP442124","CP110265","CP485103","CP267610",4,TRUE,TRUE,TRUE,TRUE
25,378182,"CP441916","CP484721","CP267317","CP110808","CP441916","CP110808","CP484721","CP267317",4,TRUE,TRUE,TRUE,TRUE
25,378189,"CP442690","CP485803","CP267954","CP110266","CP442690","CP110266","CP485803","CP267954",4,TRUE,TRUE,TRUE,TRUE
25,378254,"CP442304","CP485333","CP267955","CP110201","CP442304","CP110201","CP485333","CP267955",4,TRUE,TRUE,TRUE,TRUE
25,378272,"CP442896","CP485766","CP268230","CP110333","CP442896","CP110333","CP485766","CP268230",4,TRUE,TRUE,TRUE,TRUE
25,378292,"CP442897","CP485644","CP268305","CP110334","CP442897","CP110334","CP485644","CP268305",4,TRUE,TRUE,TRUE,TRUE
25,378861,"CP443192","CP485805","CP268309","CP110337","CP443192","CP110337","CP485805","CP268309",4,TRUE,TRUE,TRUE,TRUE
25,378895,"CP443802","CP486187","CP268610","CP111311","CP443802","CP111311","CP486187","CP268610",4,TRUE,TRUE,TRUE,TRUE
25,379108,"CP443055","CP485837","CP268312","CP110338","CP443055","CP110338","CP485837","CP268312",4,TRUE,TRUE,TRUE,TRUE
25,380009,"CP442816","CP485118","CP267632","CP110275","CP442816","CP110275","CP485118","CP267632",4,TRUE,TRUE,TRUE,TRUE
25,380068,"CP442344","CP485119","CP267634","CP110276","CP442344","CP110276","CP485119","CP267634",4,TRUE,TRUE,TRUE,TRUE
25,380096,"CP442818","CP485724","CP267969","CP110342","CP442818","CP110342","CP485724","CP267969",4,TRUE,TRUE,TRUE,TRUE
25,380287,"CP443657","CP484893","CP268343","CP111179","CP443657","CP111179","CP484893","CP268343",4,TRUE,TRUE,TRUE,TRUE
25,380331,"CP442733","CP485030","CP267379","CP110277","CP442733","CP110277","CP485030","CP267379",4,TRUE,TRUE,TRUE,TRUE
25,380340,"CP443254","CP485682","CP268291","CP110344","CP443254","CP110344","CP485682","CP268291",4,TRUE,TRUE,TRUE,TRUE
25,380429,"CP442355","CP485121","CP267546","CP110278","CP442355","CP110278","CP485121","CP267546",4,TRUE,TRUE,TRUE,TRUE
25,380596,"CP442361","CP485229","CP267646","CP110281","CP442361","CP110281","CP485229","CP267646",4,TRUE,TRUE,TRUE,TRUE
25,380689,"CP443205","CP485834","CP268349","CP110367","CP443205","CP110367","CP485834","CP268349",4,TRUE,TRUE,TRUE,TRUE
25,380806,"CP442164","CP485231","CP267380","CP110213","CP442164","CP110213","CP485231","CP267380",4,TRUE,TRUE,TRUE,TRUE
25,380946,"CP444362","CP486446","CP268735","CP111588","CP444362","CP111588","CP486446","CP268735",4,TRUE,TRUE,TRUE,TRUE
25,380990,"CP444309","CP486331","CP268799","CP111579","CP444309","CP111579","CP486331","CP268799",4,TRUE,TRUE,TRUE,TRUE
25,381125,"CP444606","CP486531","CP268790","CP111671","CP444606","CP111671","CP486531","CP268790",4,TRUE,TRUE,TRUE,TRUE
25,381154,"CP443083","CP485784","CP267974","CP110369","CP443083","CP110369","CP485784","CP267974",4,TRUE,TRUE,TRUE,TRUE
25,381311,"CP444322","CP486448","CP268748","CP111672","CP444322","CP111672","CP486448","CP268748",4,TRUE,TRUE,TRUE,TRUE
25,381426,"CP444532","CP486562","CP268797","CP111961","CP444532","CP111961","CP486562","CP268797",4,TRUE,TRUE,TRUE,TRUE
25,381442,"CP444371","CP486537","CP268764","CP111698","CP444371","CP111698","CP486537","CP268764",4,TRUE,TRUE,TRUE,TRUE
25,381533,"CP442743","CP485130","CP267653","CP110283","CP442743","CP110283","CP485130","CP267653",4,TRUE,TRUE,TRUE,TRUE
25,381559,"CP444689","CP486558","CP268804","CP111964","CP444689","CP111964","CP486558","CP268804",4,TRUE,TRUE,TRUE,TRUE
25,381679,"CP444576","CP486540","CP268786","CP111673","CP444576","CP111673","CP486540","CP268786",4,TRUE,TRUE,TRUE,TRUE
25,381751,"CP444617","CP486472","CP268737","CP111613","CP444617","CP111613","CP486472","CP268737",4,TRUE,TRUE,TRUE,TRUE
25,381784,"CP444533","CP486559","CP268765","CP111702","CP444533","CP111702","CP486559","CP268765",4,TRUE,TRUE,TRUE,TRUE
25,381807,"CP444433","CP486541","CP268711","CP111675","CP444433","CP111675","CP486541","CP268711",4,TRUE,TRUE,TRUE,TRUE
25,381918,"CP442387","CP485719","CP267656","CP110287","CP442387","CP110287","CP485719","CP267656",4,TRUE,TRUE,TRUE,TRUE
25,381938,"CP444638","CP486512","CP268738","CP111594","CP444638","CP111594","CP486512","CP268738",4,TRUE,TRUE,TRUE,TRUE
25,381948,"CP444619","CP486538","CP268787","CP111699","CP444619","CP111699","CP486538","CP268787",4,TRUE,TRUE,TRUE,TRUE
25,381970,"CP444697","CP486557","CP268805","CP111700","CP444697","CP111700","CP486557","CP268805",4,TRUE,TRUE,TRUE,TRUE
25,381989,"CP444676","CP486520","CP268788","CP111649","CP444676","CP111649","CP486520","CP268788",4,TRUE,TRUE,TRUE,TRUE
25,382012,"CP444711","CP486513","CP268776","CP111676","CP444711","CP111676","CP486513","CP268776",4,TRUE,TRUE,TRUE,TRUE
25,382028,"CP444620","CP486452","CP268749","CP111677","CP444620","CP111677","CP486452","CP268749",4,TRUE,TRUE,TRUE,TRUE
25,382034,"CP443098","CP485720","CP268198","CP110350","CP443098","CP110350","CP485720","CP268198",4,TRUE,TRUE,TRUE,TRUE
25,382209,"CP444639","CP486521","CP268812","CP111651","CP444639","CP111651","CP486521","CP268812",4,TRUE,TRUE,TRUE,TRUE
25,382225,"CP444477","CP486439","CP268781","CP111595","CP444477","CP111595","CP486439","CP268781",4,TRUE,TRUE,TRUE,TRUE
25,382313,"CP442931","CP485563","CP268113","CP110351","CP442931","CP110351","CP485563","CP268113",4,TRUE,TRUE,TRUE,TRUE
25,382542,"CP444800","CP486608","CP268839","CP111972","CP444800","CP111972","CP486608","CP268839",4,TRUE,TRUE,TRUE,TRUE
25,382638,"CP444482","CP486475","CP268766","CP111654","CP444482","CP111654","CP486475","CP268766",4,TRUE,TRUE,TRUE,TRUE
25,382656,"CP444654","CP486524","CP268791","CP111685","CP444654","CP111685","CP486524","CP268791",4,TRUE,TRUE,TRUE,TRUE
25,382667,"CP444641","CP486528","CP268792","CP111686","CP444641","CP111686","CP486528","CP268792",4,TRUE,TRUE,TRUE,TRUE
25,382685,"CP444542","CP486484","CP268754","CP111687","CP444542","CP111687","CP486484","CP268754",4,TRUE,TRUE,TRUE,TRUE
25,383040,"CP444648","CP486486","CP268768","CP111656","CP444648","CP111656","CP486486","CP268768",4,TRUE,TRUE,TRUE,TRUE
25,383063,"CP444666","CP486542","CP268782","CP111691","CP444666","CP111691","CP486542","CP268782",4,TRUE,TRUE,TRUE,TRUE
25,383083,"CP444611","CP486499","CP268755","CP111692","CP444611","CP111692","CP486499","CP268755",4,TRUE,TRUE,TRUE,TRUE
25,383096,"CP444544","CP486459","CP268723","CP111693","CP444544","CP111693","CP486459","CP268723",4,TRUE,TRUE,TRUE,TRUE
25,383406,"CP444642","CP486502","CP268756","CP111696","CP444642","CP111696","CP486502","CP268756",4,TRUE,TRUE,TRUE,TRUE
25,383418,"CP444488","CP486462","CP268725","CP111607","CP444488","CP111607","CP486462","CP268725",4,TRUE,TRUE,TRUE,TRUE
25,384670,"CP442217","CP485065","CP267456","CP110217","CP442217","CP110217","CP485065","CP267456",4,TRUE,TRUE,TRUE,TRUE
25,373968,"CP444497","CP486505","CP268793","CP111658","CP444497","CP111658","CP486505","CP268793",4,TRUE,TRUE,TRUE,TRUE
25,373980,"CP444498","CP486506","CP268769","CP111628","CP444498","CP111628","CP486506","CP268769",4,TRUE,TRUE,TRUE,TRUE
25,373989,"CP444378","CP486465","CP268758","CP111614","CP444378","CP111614","CP486465","CP268758",4,TRUE,TRUE,TRUE,TRUE
25,374229,"CP444556","CP486517","CP268770","CP111659","CP444556","CP111659","CP486517","CP268770",4,TRUE,TRUE,TRUE,TRUE
25,374241,"CP444557","CP486494","CP268771","CP111660","CP444557","CP111660","CP486494","CP268771",4,TRUE,TRUE,TRUE,TRUE
25,374252,"CP444500","CP486466","CP268760","CP111630","CP444500","CP111630","CP486466","CP268760",4,TRUE,TRUE,TRUE,TRUE
25,374265,"CP444380","CP486441","CP268761","CP111631","CP444380","CP111631","CP486441","CP268761",4,TRUE,TRUE,TRUE,TRUE
25,374405,"CP444595","CP486507","CP268772","CP111632","CP444595","CP111632","CP486507","CP268772",4,TRUE,TRUE,TRUE,TRUE
25,374414,"CP444558","CP486442","CP268762","CP111633","CP444558","CP111633","CP486442","CP268762",4,TRUE,TRUE,TRUE,TRUE
25,374468,"CP444381","CP486508","CP268743","CP111661","CP444381","CP111661","CP486508","CP268743",4,TRUE,TRUE,TRUE,TRUE
25,374542,"CP444503","CP486435","CP268763","CP111635","CP444503","CP111635","CP486435","CP268763",4,TRUE,TRUE,TRUE,TRUE
25,374548,"CP444596","CP486467","CP268773","CP111663","CP444596","CP111663","CP486467","CP268773",4,TRUE,TRUE,TRUE,TRUE
26,402958,"CP449757","CP490385","CP273161","CP113484","CP449757","CP113484","CP490385","CP273161",4,TRUE,TRUE,TRUE,TRUE
26,388232,"CP454564","CP490708","CP274746","CP114106","CP454564","CP114106","CP490708","CP274746",4,TRUE,TRUE,TRUE,TRUE
26,398459,"CP451235","CP490834","CP273392","CP113440","CP451235","CP113440","CP490834","CP273392",4,TRUE,TRUE,TRUE,TRUE
26,399526,"CP455481","CP493066","CP275379","CP114891","CP455481","CP114891","CP493066","CP275379",4,TRUE,TRUE,TRUE,TRUE
26,403092,"CP450218","CP491240","CP273209","CP113306","CP450218","CP113306","CP491240","CP273209",4,TRUE,TRUE,TRUE,TRUE
26,404736,"CP454165","CP491218","CP274504","CP114239","CP454165","CP114239","CP491218","CP274504",4,TRUE,TRUE,TRUE,TRUE
26,404924,"CP455325","CP492993","CP275228","CP114880","CP455325","CP114880","CP492993","CP275228",4,TRUE,TRUE,TRUE,TRUE
26,405647,"CP454670","CP491940","CP274764","CP114590","CP454670","CP114590","CP491940","CP274764",4,TRUE,TRUE,TRUE,TRUE
26,386589,"CP450535","CP490464","CP273450","CP113358","CP450535","CP113358","CP490464","CP273450",4,TRUE,TRUE,TRUE,TRUE
26,387432,"CP450986","CP490823","CP273826","CP113497","CP450986","CP113497","CP490823","CP273826",4,TRUE,TRUE,TRUE,TRUE
26,387543,"CP451353","CP490835","CP273494","CP113485","CP451353","CP113485","CP490835","CP273494",4,TRUE,TRUE,TRUE,TRUE
26,388321,"CP450232","CP490465","CP272573","CP113307","CP450232","CP113307","CP490465","CP272573",4,TRUE,TRUE,TRUE,TRUE
26,388332,"CP455076","CP492488","CP274960","CP114815","CP455076","CP114815","CP492488","CP274960",4,TRUE,TRUE,TRUE,TRUE
26,388800,"CP450987","CP491238","CP273044","CP113511","CP450987","CP113511","CP491238","CP273044",4,TRUE,TRUE,TRUE,TRUE
26,388955,"CP449770","CP490178","CP272928","CP113169","CP449770","CP113169","CP490178","CP272928",4,TRUE,TRUE,TRUE,TRUE
26,389288,"CP450988","CP491230","CP273755","CP113368","CP450988","CP113368","CP491230","CP273755",4,TRUE,TRUE,TRUE,TRUE
26,389543,"CP450355","CP490454","CP273291","CP113213","CP450355","CP113213","CP490454","CP273291",4,TRUE,TRUE,TRUE,TRUE
26,390799,"CP449272","CP490180","CP272324","CP113214","CP449272","CP113214","CP490180","CP272324",4,TRUE,TRUE,TRUE,TRUE
26,391088,"CP455091","CP492497","CP274996","CP114824","CP455091","CP114824","CP492497","CP274996",4,TRUE,TRUE,TRUE,TRUE
26,391332,"CP455666","CP493512","CP275523","CP114914","CP455666","CP114914","CP493512","CP275523",4,TRUE,TRUE,TRUE,TRUE
26,391865,"CP456523","CP494864","CP276476","CP115190","CP456523","CP115190","CP494864","CP276476",4,TRUE,TRUE,TRUE,TRUE
26,393821,"CP455631","CP493719","CP275531","CP114905","CP455631","CP114905","CP493719","CP275531",4,TRUE,TRUE,TRUE,TRUE
26,394754,"CP456299","CP494664","CP276187","CP115062","CP456299","CP115062","CP494664","CP276187",4,TRUE,TRUE,TRUE,TRUE
26,397355,"CP456559","CP494880","CP276470","CP115191","CP456559","CP115191","CP494880","CP276470",4,TRUE,TRUE,TRUE,TRUE
26,397405,"CP455679","CP496332","CP275563","CP114904","CP455679","CP114904","CP496332","CP275563",4,TRUE,TRUE,TRUE,TRUE
26,397433,"CP455674","CP493542","CP275538","CP114915","CP455674","CP114915","CP493542","CP275538",4,TRUE,TRUE,TRUE,TRUE
26,397572,"CP455974","CP494262","CP275939","CP115012","CP455974","CP115012","CP494262","CP275939",4,TRUE,TRUE,TRUE,TRUE
