"chrom_peak_id","lab","consensus_id","sample","mzMin","mzMax","rtMin","rtMax","mz","polarity","mixture","into","intb","maxo"
"CP150491","afekta",2568,9,81.0240156482948,81.0653081914494,19.3549101868872,28.1419101868738,81.0448366024556,1,"2_2",7120.77890020753,7006.62130149783,2806.17626953125
"CP150606","hmgu",1887,32,160.049305943027,160.089685375018,179.899163879018,196.204989932443,160.069559101595,0,"2_6",41552.9172484729,41519.0854934085,15464.7488303825
"CP150678","hmgu",1888,32,507.034130765058,507.077607768145,192.810999490537,200.446879290322,507.05583282369,0,"2_6",769.963689882889,767.135689882921,379.118110945097
"CP150842","hmgu",1885,32,439.027558196368,439.069920050123,192.204989932443,202.518411355487,439.048623491255,0,"2_6",1040.39508334565,1034.84663890123,356.321352741145
"CP150887","hmgu",1890,32,554.027790302321,554.07139412138,192.204989932443,200.949912080446,554.050691732915,0,"2_6",7162.16185869635,7157.93443012492,3250.79115140472
"CP150970","hmgu",1886,32,159.046331764921,159.086704404152,179.328019904979,196.204989932443,159.066464858282,0,"2_6",522604.383681625,522484.208424294,184489.310623954
"CP150985","hmgu",1894,32,567.204554976374,567.246132344047,207.415086242677,214.78473262593,567.225604052188,0,"2_6",938.467193257325,935.699993257325,438.773203921772
"CP151020","afekta",2582,9,84.9393212808867,84.9802037254963,17.5597990757605,31.1099874831011,84.9597023746013,1,"2_2",113306.906722929,99898.7120811828,55442.98828125
"CP151063","hmgu",1897,32,571.200452842421,571.241909276198,206.762449882691,215.556167203865,571.220619181128,0,"2_6",39552.2803860963,39548.2072432391,19646.5492134291
"CP151195","hmgu",1925,32,382.073356513219,382.114489083695,214.947426361763,222.527848224581,382.094060939807,0,"2_6",855.25757371795,852.483973717966,551.66685431667
"CP151207","hmgu",1901,32,187.076815088628,187.117591315095,257.361765901182,267.268618200483,187.097143252695,0,"2_6",2125.83602389846,2086.66811348049,651.797581395381
"CP151344","hmgu",1889,32,545.1131085807,545.157516664962,290.921751741612,298.448477382447,545.135266265205,0,"2_6",2301.27260883051,2298.4478088305,1173.46549028268
"CP151437","afekta",2597,9,320.974917958053,321.020497454246,25.3324345530624,33.4769669800703,320.997930985301,1,"2_2",4182.06196876997,4144.68316783035,1626.5458984375
"CP151534","hmgu",1902,32,193.066192754572,193.10747022975,348.389819354769,363.146453586767,193.087269767022,0,"2_6",7667.95799632824,7562.89659221218,3548.88031342226
"CP151920","afekta",2552,9,339.976312088353,340.01799873671,27.1099874831011,36.4398292651328,339.996931009945,1,"2_2",21547.5519855537,21441.9773068382,12381.44921875
"CP152087","afekta",2595,9,116.049957541652,116.092123104455,21.1499101868538,31.1099874831011,116.070704389528,1,"2_2",718028.766380413,716259.188219286,383841.0625
"CP152715","afekta",2581,9,84.0237984324429,84.0647756594551,25.9253456374228,39.4033141120747,84.044372455072,1,"2_2",159236.863436319,158642.710235437,42435.5859375
"CP152779","afekta",2583,9,178.925387955088,178.966341162561,24.7409101868538,38.8100348970726,178.945910825459,1,"2_2",169698.834376712,167111.341110881,44352.703125
"CP152786","afekta",2586,9,195.92809983745,195.96907281266,24.7409101868538,39.4033141120747,195.948625381531,1,"2_2",136640.212982304,133168.95497705,33432.234375
"CP152850","hmgu",1931,33,89.0035783748357,89.0443433851271,33.2504455058821,40.6653216431182,89.0238602242019,0,"2_7",406.853583800915,368.008760893612,234.263275445304
"CP153724","afekta",2584,9,181.045665426445,181.086975237926,58.5244316628428,81.5056530812331,181.066348028439,1,"2_2",55739.0654706744,54811.7542431872,6457.3857421875
"CP153879","hmgu",1932,33,720.994249612083,721.035369168762,186.27383385857,193.675164865261,721.01485893052,0,"2_7",1291.46554520834,1288.72714520834,719.94495913724
"CP154034","hmgu",1937,33,121.008890699922,121.049123240614,193.675028779615,202.918707353987,121.028962626974,0,"2_7",3605.2695474866,3600.6495474866,1622.79813657015
"CP154127","hmgu",1933,33,187.077029128172,187.117351851724,256.950951184209,267.485332094425,187.097147768063,0,"2_7",2117.57173530559,2093.35875519948,753.379942616124
"CP154343","hmgu",1934,33,193.066265466823,193.106655622471,350.395525640505,364.414719432113,193.086373017986,0,"2_7",7657.7237680641,7516.68492927207,3910.51194124859
"CP154801","hmgu",1936,33,293.155068563269,293.195469134849,375.48469566745,388.700549439626,293.175387701374,0,"2_7",166882.706458874,166146.860355719,86203.2810142466
"CP155145","hmgu",1935,33,265.126922040303,265.167322729034,479.126399988926,497.980487918135,265.147226217251,0,"2_7",18843.0334110009,18533.9501399352,4979.84652684436
"CP156365","hmgu",1938,33,355.136286065263,355.179890546556,585.779051257174,597.394451257178,355.15819653574,0,"2_7",1468.75904475316,1427.24087506343,460.573638287281
"CP156969","hmgu",1968,34,378.895987510322,378.938144655482,19.3029899686484,26.9151899686644,378.917401837942,0,"2_8",546.044301045958,494.613539704426,421.249333648069
"CP157035","hmgu",1971,34,130.945287013105,130.985904085002,26.3810256328977,34.7587561969839,130.965513782466,0,"2_8",752.745864749887,748.522474864189,362.486479913969
"CP157038","hmgu",1942,34,158.957842020489,158.998199265837,27.1175848467735,34.7587561969839,158.978065687798,0,"2_8",1183.583923816,1180.63112381598,560.718139995772
"CP157045","hmgu",1956,34,248.935281831077,248.976712584846,27.1175848467735,34.7587561969839,248.955880528627,0,"2_8",595.582516210566,592.62971621055,266.578427923208
"CP157083","hmgu",1970,34,416.92050446094,416.96109070298,26.3810256328977,34.7587561969839,416.940658421806,0,"2_8",2856.41602859281,2852.73352859281,1692.66966708931
"CP157263","hmgu",1962,34,304.893158187382,304.934044410481,26.3810256328977,35.5662657691519,304.913850563469,0,"2_8",15530.6094780502,15510.4946818888,8647.92432211426
"CP157269","hmgu",1959,34,260.024087165943,260.064680188611,29.3187505768071,37.0837124922429,260.044529709838,0,"2_8",2160.33813665166,2157.37173665166,1763.93338374882
"CP157514","hmgu",1950,34,89.0041969334305,89.0443110892191,30.0578266390115,44.3739134830825,89.0242543733122,0,"2_8",34024.3171304329,33928.194005876,10425.3555794862
"CP157591","hmgu",1969,34,70.9931027163608,71.0333677480546,37.413390083552,46.43818864806,71.0132980516203,0,"2_8",1591.10129300011,1578.53185128297,659.503658734945
"CP157592","hmgu",1961,34,114.983179521556,115.023397518728,35.9843850811163,46.43818864806,115.003319883147,0,"2_8",5834.77732114517,5825.70332220068,2269.19632947807
"CP157610","hmgu",1957,34,252.975548679423,253.016115340537,37.413390083552,48.0164360210579,252.996030679222,0,"2_8",15725.8249813033,15720.05164797,5743.02937550602
"CP157615","hmgu",1939,34,79.9369562803398,79.9772467832574,22.2001899686444,31.8339214318752,79.9571524349397,0,"2_8",9714.10114666727,9626.85770234354,4309.56518197898
"CP157631","hmgu",1966,34,354.991560783365,355.037815471475,66.9393968157242,74.4258343735761,355.014664003596,0,"2_8",310.408288434954,307.566688434954,119.3060048181
"CP157651","hmgu",1945,34,716.091393755503,716.135431597563,66.0779931548054,74.4258343735761,716.113275623043,0,"2_8",1181.58046172745,1178.0496283941,430.496381692694
"CP157653","hmgu",1946,34,731.068429927351,731.122666392332,66.0779931548054,74.4258343735761,731.093123103528,0,"2_8",5510.4592674285,5506.92843409515,2078.94448835734
"CP157654","hmgu",1947,34,732.072587984367,732.124747240032,66.0779931548054,74.4258343735761,732.09594517339,0,"2_8",1967.06488560708,1956.19951235516,705.580711164447
"CP157684","hmgu",1963,34,311.935273582187,311.977355224311,64.8409624058741,75.8260671098541,311.956156437123,0,"2_8",1057.29215611677,1051.03679097289,258.965210945109
"CP157705","hmgu",1941,34,573.998032924117,574.044393942178,67.5271358895278,75.1908718745373,574.020750632119,0,"2_8",445.719743887514,442.871743887482,175.994354529234
"CP157708","hmgu",1944,34,715.089804665351,715.131580424976,66.0779931548054,75.1908718745373,715.110769834508,0,"2_8",2469.91378774706,2465.64864488988,956.839002899039
"CP157741","hmgu",1940,34,573.002244293507,573.048684931778,67.5271358895278,75.8260671098541,573.027337324899,0,"2_8",859.120068391516,855.600068391516,426.41672843871
"CP157770","hmgu",1948,34,753.047859190971,753.094175597318,66.0779931548054,77.2403353444461,753.072299815605,0,"2_8",2746.38506534769,2740.01666534765,763.391035277829
"CP158123","hmgu",1954,34,93.0138884797692,93.05424265704,116.403579618899,124.10855285581,93.0340314304962,0,"2_8",554.888629906645,552.024629906629,235.584159478066
"CP158124","hmgu",1967,34,123.024206253016,123.064442070204,116.403579618899,124.10855285581,123.044308107976,0,"2_8",409.788455926481,406.924455926465,186.675128355886
"CP158125","hmgu",1943,34,164.998473878761,165.039001053121,116.403579618899,125.304092048562,165.01867165106,0,"2_8",790.790995174102,784.604405340646,323.097986411864
"CP158126","hmgu",1955,34,220.933171953665,220.974134235086,116.403579618899,124.10855285581,220.953586520455,0,"2_8",464.547923918065,461.683923918049,190.53718049195
"CP158129","hmgu",1960,34,265.929698059849,265.972404144781,115.947560044331,124.10855285581,265.950630740075,0,"2_8",383.163639516272,379.627806182922,142.795240743712
"CP158180","hmgu",1952,34,188.995851789087,189.036292611585,115.947560044331,124.798191418124,189.016068417613,0,"2_8",850.608512635377,845.5046280469,266.313711561043
"CP158190","hmgu",1965,34,121.008967566876,121.049085514699,114.413166392649,126.531203977115,121.029047161014,0,"2_8",7637.46648992328,7630.11482325659,2749.89080384239
"CP158573","hmgu",1964,34,121.008617965569,121.048856731521,179.390310765665,190.358507252129,121.028740574543,0,"2_8",3144.80116828849,3138.56326828847,796.24577088239
"CP158727","hmgu",1949,34,182.033406920211,182.073607347021,178.846538912868,196.040836225156,182.053476462483,0,"2_8",28116.9257252834,28068.8934464249,6641.70070097214
"CP158963","afekta",2585,9,91.0326534340099,91.0749770635185,237.29876305002,246.124733594126,91.0539952234726,1,"2_2",4140.03237135313,4058.27813668176,1581.97998046875
"CP159046","afekta",2551,9,335.11834883739,335.164906388083,239.711061866066,249.747588487988,335.142574324967,1,"2_2",10061.9060185547,9722.80200391958,4420.8642578125
"CP159084","afekta",2554,9,432.252060549991,432.29486259084,236.093160666678,251.562111638317,432.274242710142,1,"2_2",136941.658908716,134332.421216576,46566.91796875
"CP159492","hmgu",1951,34,187.076377951257,187.116993420092,256.573546517767,268.212703580475,187.096783629444,0,"2_8",2210.77535421173,2168.38465946325,688.770560586614
"CP159935","hmgu",1953,34,193.066060431823,193.106558469875,350.597582101937,361.969041998748,193.086380526813,0,"2_8",7667.83193219485,7534.06717425033,3812.11006002027
"CP160469","afekta",2587,9,209.060317915314,209.102279258422,283.254252110133,292.670813547066,209.08111233126,1,"2_2",19711.2350150407,19666.2081620341,7330.84033203125
"CP161942","hmgu",1958,34,255.211499163399,255.252565354587,586.246285979375,597.123285979383,255.231958953872,0,"2_8",2192.82564871762,2175.78667078724,852.232291230665
"CP162485","hmgu",1974,35,174.93563359007,174.975891722281,17.9316224896392,26.9942224896712,174.955750309795,0,"2_9",7873.64035791576,7604.1806581882,4836.16352931154
"CP162579","afekta",2589,9,230.22250851428,230.265261728784,343.985645398857,350.988155771302,230.243899965129,1,"2_2",1012.3401897448,1009.94178974484,622.431701660156
"CP162623","afekta",2591,9,250.154204447581,250.198966568107,336.773904374964,350.988155771302,250.177347204409,1,"2_2",18161.3844959753,17096.3146171822,4331.86157226562
"CP162669","hmgu",1990,35,466.909244682155,466.950499806077,31.6793551896384,39.151728101413,466.929934500309,0,"2_9",969.536967521479,966.715367521447,382.541453828998
"CP162733","hmgu",1991,35,477.987384090513,478.037043501332,34.4529061093778,44.1631270002827,478.012531401178,0,"2_9",500.029322630409,477.302934500213,159.479562879068
